"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost"
"American Sliced Chicken","One Day Sale","Food","1","Street Handout","1","2","14672"
"American Sliced Chicken","Pick Your Savings","Food","1","Radio","1","2","14717"
"American Sliced Chicken","Price Destroyers","Food","1","Bulk Mail","1","4","9618"
"American Sliced Chicken","Price Slashers","Food","1","Sunday Paper Radio TV","1","3","5411"
"American Sliced Chicken","Price Winners","Food","1","Cash Register Handout","1","4","10390"
"American Sliced Chicken","Price Winners","Food","1","Radio","1","3","9158"
"American Sliced Chicken","Price Winners","Food","1","Sunday Paper","1","3","11219"
"American Sliced Chicken","Sales Days","Food","1","Product Attachment","1","3","14209"
"American Sliced Chicken","Sales Days","Food","1","Street Handout","1","2","14814"
"American Sliced Chicken","Save-It Sale","Food","1","In-Store Coupon","1","2","7522"
"American Sliced Chicken","Saving Days","Food","1","Daily Paper Radio TV","1","4","9065"
"American Sliced Chicken","Savings Galore","Food","1","Product Attachment","1","3","10519"
"American Sliced Chicken","Super Duper Savers","Food","1","Street Handout","1","3","5100"
"American Sliced Chicken","Super Savers","Food","1","Street Handout","1","4","14454"
"American Sliced Chicken","Tip Top Savings","Food","1","Daily Paper Radio TV","1","3","8686"
"American Sliced Chicken","Unbeatable Price Savers","Food","1","Daily Paper","1","3","10673"
"American Sliced Chicken","You Save Days","Food","1","In-Store Coupon","1","4","9525"
"American Sliced Ham","No Promotion","Food","0","No Media","0","0","0"
"American Sliced Ham","Big Time Discounts","Food","0","Daily Paper","1","4","9598"
"American Sliced Ham","Big Time Discounts","Food","0","In-Store Coupon","1","3","12114"
"American Sliced Ham","Bye Bye Baby","Food","0","Radio","1","4","9058"
"American Sliced Ham","Coupon Spectacular","Food","0","In-Store Coupon","1","3","12583"
"American Sliced Ham","Double Down Sale","Food","0","Cash Register Handout","1","4","14271"
"American Sliced Ham","Go For It","Food","0","Bulk Mail","1","2","8707"
"American Sliced Ham","Green Light Days","Food","0","Sunday Paper","1","3","9257"
"American Sliced Ham","Green Light Special","Food","0","Daily Paper Radio","1","3","14717"
"American Sliced Ham","Green Light Special","Food","0","Sunday Paper Radio","1","3","14834"
"American Sliced Ham","I Cant Believe It Sale","Food","0","Bulk Mail","1","2","9938"
"American Sliced Ham","I Cant Believe It Sale","Food","0","Product Attachment","1","4","6947"
"American Sliced Ham","Pick Your Savings","Food","0","Bulk Mail","1","4","7059"
"American Sliced Ham","Pick Your Savings","Food","0","Radio","1","2","14717"
"American Sliced Ham","Price Slashers","Food","0","Sunday Paper Radio TV","1","3","5411"
"American Sliced Ham","Price Smashers","Food","0","Street Handout","1","4","9545"
"American Sliced Ham","Price Smashers","Food","0","Street Handout","1","3","9160"
"American Sliced Ham","Price Winners","Food","0","Radio","1","3","9158"
"American Sliced Ham","Sales Days","Food","0","Bulk Mail","1","3","11674"
"American Sliced Ham","Save-It Sale","Food","0","Radio","1","3","14438"
"American Sliced Ham","Save-It Sale","Food","0","Radio","1","4","7544"
"American Sliced Ham","Saving Days","Food","0","Street Handout","1","3","6731"
"American Sliced Ham","Super Savers","Food","0","Street Handout","1","4","14454"
"American Sliced Ham","Two Day Sale","Food","0","Daily Paper Radio","1","4","14053"
"American Sliced Ham","Two Day Sale","Food","0","Radio","1","1","9479"
"American Sliced Ham","Two for One","Food","0","Cash Register Handout","1","3","6863"
"American Sliced Ham","Two for One","Food","0","Daily Paper","1","3","6897"
"American Sliced Ham","Weekend Markdown","Food","0","Daily Paper","1","3","14057"
"American Sliced Turkey","No Promotion","Food","0","No Media","0","0","0"
"American Sliced Turkey","Big Time Discounts","Food","0","Daily Paper Radio","1","3","11151"
"American Sliced Turkey","Big Time Savings","Food","0","Radio","1","3","5345"
"American Sliced Turkey","Double Down Sale","Food","0","Radio","1","3","5321"
"American Sliced Turkey","Free For All","Food","0","Product Attachment","1","3","14383"
"American Sliced Turkey","Free For All","Food","0","Radio","1","3","14090"
"American Sliced Turkey","Go For It","Food","0","Bulk Mail","1","2","8707"
"American Sliced Turkey","Go For It","Food","0","Radio","1","4","13717"
"American Sliced Turkey","Go For It","Food","0","Street Handout","1","4","9745"
"American Sliced Turkey","Green Light Days","Food","0","Cash Register Handout","1","3","13919"
"American Sliced Turkey","High Roller Savings","Food","0","Sunday Paper Radio TV","1","2","9555"
"American Sliced Turkey","Price Cutters","Food","0","Cash Register Handout","1","4","12277"
"American Sliced Turkey","Price Destroyers","Food","0","Bulk Mail","1","4","9618"
"American Sliced Turkey","Price Destroyers","Food","0","Street Handout","1","3","6568"
"American Sliced Turkey","Price Slashers","Food","0","Street Handout","1","2","5297"
"American Sliced Turkey","Price Smashers","Food","0","Street Handout","1","4","9545"
"American Sliced Turkey","Sale Winners","Food","0","In-Store Coupon","1","1","9938"
"American Sliced Turkey","Sale Winners","Food","0","In-Store Coupon","1","2","14735"
"American Sliced Turkey","Save-It Sale","Food","0","Bulk Mail","1","2","5735"
"American Sliced Turkey","Save-It Sale","Food","0","Daily Paper","1","4","8179"
"American Sliced Turkey","Shelf Clearing Days","Food","0","In-Store Coupon","1","2","5116"
"American Sliced Turkey","Shelf Emptiers","Food","0","Daily Paper Radio","1","3","14782"
"American Sliced Turkey","Super Duper Savers","Food","0","Daily Paper Radio","1","3","13323"
"American Sliced Turkey","Three for One","Food","0","In-Store Coupon","1","4","12548"
"American Sliced Turkey","Weekend Markdown","Food","0","Daily Paper Radio","1","3","6963"
"American Turkey Hot Dogs","No Promotion","Food","1","No Media","0","0","0"
"American Turkey Hot Dogs","Big Promo","Food","1","Sunday Paper Radio TV","1","3","11704"
"American Turkey Hot Dogs","Dollar Cutters","Food","1","Street Handout","1","3","13146"
"American Turkey Hot Dogs","Go For It","Food","1","Bulk Mail","1","2","8707"
"American Turkey Hot Dogs","Go For It","Food","1","Product Attachment","1","4","6637"
"American Turkey Hot Dogs","Go For It","Food","1","Radio","1","2","10574"
"American Turkey Hot Dogs","Go For It","Food","1","Radio","1","4","13717"
"American Turkey Hot Dogs","Green Light Days","Food","1","Cash Register Handout","1","3","13919"
"American Turkey Hot Dogs","Green Light Days","Food","1","Daily Paper","1","3","7576"
"American Turkey Hot Dogs","I Cant Believe It Sale","Food","1","Daily Paper Radio TV","1","1","10247"
"American Turkey Hot Dogs","I Cant Believe It Sale","Food","1","Product Attachment","1","4","6947"
"American Turkey Hot Dogs","Mystery Sale","Food","1","Daily Paper Radio","1","3","6884"
"American Turkey Hot Dogs","One Day Sale","Food","1","Street Handout","1","2","14672"
"American Turkey Hot Dogs","Pick Your Savings","Food","1","In-Store Coupon","1","1","8351"
"American Turkey Hot Dogs","Price Savers","Food","1","Sunday Paper Radio","1","4","5436"
"American Turkey Hot Dogs","Price Slashers","Food","1","Sunday Paper Radio TV","1","3","5411"
"American Turkey Hot Dogs","Price Winners","Food","1","Daily Paper Radio","1","3","11460"
"American Turkey Hot Dogs","Price Winners","Food","1","Daily Paper Radio TV","1","4","8355"
"American Turkey Hot Dogs","Sales Days","Food","1","Daily Paper Radio TV","1","3","11640"
"American Turkey Hot Dogs","Save-It Sale","Food","1","Daily Paper","1","4","8179"
"American Turkey Hot Dogs","Save-It Sale","Food","1","Radio","1","4","7544"
"American Turkey Hot Dogs","Shelf Clearing Days","Food","1","Sunday Paper Radio TV","1","3","10196"
"American Turkey Hot Dogs","Super Duper Savers","Food","1","Street Handout","1","3","5100"
"American Turkey Hot Dogs","Super Duper Savers","Food","1","Sunday Paper","1","3","6965"
"American Turkey Hot Dogs","Super Savers","Food","1","Street Handout","1","4","14431"
"American Turkey Hot Dogs","Two Day Sale","Food","1","Product Attachment","1","4","7688"
"American Turkey Hot Dogs","Unbeatable Price Savers","Food","1","Bulk Mail","1","3","6678"
"American Turkey Hot Dogs","Unbeatable Price Savers","Food","1","Daily Paper","1","3","10673"
"American Turkey Hot Dogs","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"Amigo Lox","No Promotion","Food","1","No Media","0","0","0"
"Amigo Lox","Bag Stuffers","Food","1","Daily Paper Radio","1","4","12662"
"Amigo Lox","Big Time Discounts","Food","1","Daily Paper Radio TV","1","2","14641"
"Amigo Lox","Big Time Discounts","Food","1","In-Store Coupon","1","3","5940"
"Amigo Lox","Dollar Cutters","Food","1","Sunday Paper Radio","1","2","13674"
"Amigo Lox","Double Down Sale","Food","1","TV","1","3","9574"
"Amigo Lox","Free For All","Food","1","In-Store Coupon","1","2","10906"
"Amigo Lox","Go For It","Food","1","Bulk Mail","1","2","8707"
"Amigo Lox","Go For It","Food","1","Product Attachment","1","2","11930"
"Amigo Lox","Green Light Days","Food","1","Cash Register Handout","1","3","13919"
"Amigo Lox","High Roller Savings","Food","1","Daily Paper Radio","1","1","8416"
"Amigo Lox","I Cant Believe It Sale","Food","1","Daily Paper Radio TV","1","1","10247"
"Amigo Lox","I Cant Believe It Sale","Food","1","Product Attachment","1","4","6947"
"Amigo Lox","Money Savers","Food","1","TV","1","3","6570"
"Amigo Lox","Pick Your Savings","Food","1","In-Store Coupon","1","1","8351"
"Amigo Lox","Price Savers","Food","1","TV","1","2","7772"
"Amigo Lox","Price Slashers","Food","1","Sunday Paper Radio TV","1","2","7701"
"Amigo Lox","Price Slashers","Food","1","Sunday Paper Radio TV","1","3","5411"
"Amigo Lox","Price Smashers","Food","1","Street Handout","1","3","9160"
"Amigo Lox","Price Winners","Food","1","Sunday Paper Radio TV","1","4","14718"
"Amigo Lox","Sales Galore","Food","1","Daily Paper Radio","1","2","6240"
"Amigo Lox","Super Savers","Food","1","TV","1","2","13755"
"Amigo Lox","Three for One","Food","1","In-Store Coupon","1","4","12548"
"Amigo Lox","Three for One","Food","1","Sunday Paper Radio","1","3","13162"
"Amigo Lox","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"Amigo Lox","Weekend Markdown","Food","1","In-Store Coupon","1","1","7305"
"Amigo Scallops","No Promotion","Food","0","No Media","0","0","0"
"Amigo Scallops","Best Savings","Food","0","Cash Register Handout","1","2","11017"
"Amigo Scallops","Coupon Spectacular","Food","0","In-Store Coupon","1","3","12583"
"Amigo Scallops","Dollar Cutters","Food","0","Daily Paper Radio","1","1","12510"
"Amigo Scallops","Dollar Cutters","Food","0","Sunday Paper Radio","1","2","13674"
"Amigo Scallops","Free For All","Food","0","Daily Paper","1","3","5206"
"Amigo Scallops","Go For It","Food","0","Bulk Mail","1","2","8707"
"Amigo Scallops","Go For It","Food","0","Daily Paper Radio","1","2","6701"
"Amigo Scallops","Go For It","Food","0","Radio","1","4","13717"
"Amigo Scallops","High Roller Savings","Food","0","Daily Paper Radio TV","1","2","6815"
"Amigo Scallops","I Cant Believe It Sale","Food","0","Product Attachment","1","4","6947"
"Amigo Scallops","Money Savers","Food","0","Sunday Paper","1","1","10720"
"Amigo Scallops","Pick Your Savings","Food","0","Radio","1","2","5649"
"Amigo Scallops","Price Cutters","Food","0","Cash Register Handout","1","4","12277"
"Amigo Scallops","Price Smashers","Food","0","Street Handout","1","4","9545"
"Amigo Scallops","Sale Winners","Food","0","In-Store Coupon","1","1","9938"
"Amigo Scallops","Sale Winners","Food","0","In-Store Coupon","1","2","14862"
"Amigo Scallops","Shelf Clearing Days","Food","0","Sunday Paper Radio TV","1","3","10196"
"Amigo Scallops","Super Duper Savers","Food","0","Sunday Paper Radio","1","3","8000"
"Amigo Scallops","Two for One","Food","0","Cash Register Handout","1","4","12363"
"Amigo Scallops","Unbeatable Price Savers","Food","0","Daily Paper","1","3","10673"
"Amigo Scallops","Wallet Savers","Food","0","TV","1","4","6212"
"Amigo Scallops","Weekend Markdown","Food","0","TV","1","2","8990"
"Applause Canned Mixed Fruit","No Promotion","Food","1","No Media","0","0","0"
"Applause Canned Mixed Fruit","Best Savings","Food","1","Radio","1","4","5329"
"Applause Canned Mixed Fruit","Big Time Discounts","Food","1","Daily Paper Radio TV","1","2","14641"
"Applause Canned Mixed Fruit","Big Time Savings","Food","1","In-Store Coupon","1","3","13580"
"Applause Canned Mixed Fruit","Dimes Off","Food","1","Radio","1","4","11525"
"Applause Canned Mixed Fruit","Dollar Cutters","Food","1","Sunday Paper Radio","1","2","13674"
"Applause Canned Mixed Fruit","Dollar Days","Food","1","Daily Paper Radio","1","3","12120"
"Applause Canned Mixed Fruit","Double Down Sale","Food","1","Radio","1","3","5321"
"Applause Canned Mixed Fruit","Green Light Days","Food","1","Daily Paper","1","3","7576"
"Applause Canned Mixed Fruit","One Day Sale","Food","1","Bulk Mail","1","3","5094"
"Applause Canned Mixed Fruit","One Day Sale","Food","1","Daily Paper Radio TV","1","3","8588"
"Applause Canned Mixed Fruit","Price Destroyers","Food","1","Bulk Mail","1","4","9618"
"Applause Canned Mixed Fruit","Price Slashers","Food","1","Sunday Paper Radio TV","1","2","7724"
"Applause Canned Mixed Fruit","Price Winners","Food","1","Daily Paper","1","1","6897"
"Applause Canned Mixed Fruit","Price Winners","Food","1","Sunday Paper","1","3","11219"
"Applause Canned Mixed Fruit","Price Winners","Food","1","Sunday Paper Radio","1","1","12251"
"Applause Canned Mixed Fruit","Sales Days","Food","1","Bulk Mail","1","3","11674"
"Applause Canned Mixed Fruit","Sales Days","Food","1","Street Handout","1","2","14814"
"Applause Canned Mixed Fruit","Shelf Clearing Days","Food","1","Sunday Paper","1","3","10124"
"Applause Canned Mixed Fruit","Shelf Emptiers","Food","1","Daily Paper Radio","1","3","14782"
"Applause Canned Mixed Fruit","Super Duper Savers","Food","1","Sunday Paper","1","3","6965"
"Applause Canned Mixed Fruit","Super Savers","Food","1","Street Handout","1","4","14454"
"Applause Canned Mixed Fruit","Three for One","Food","1","Daily Paper","1","2","10909"
"Applause Canned Mixed Fruit","Tip Top Savings","Food","1","Daily Paper Radio","1","3","7959"
"Applause Canned Mixed Fruit","Two Day Sale","Food","1","Radio","1","1","9479"
"Applause Canned Mixed Fruit","Two Day Sale","Food","1","Radio","1","3","9128"
"Applause Canned Mixed Fruit","Unbeatable Price Savers","Food","1","Bulk Mail","1","3","6678"
"Applause Canned Mixed Fruit","Weekend Markdown","Food","1","TV","1","2","8990"
"Applause Canned Peaches","No Promotion","Food","0","No Media","0","0","0"
"Applause Canned Peaches","Bag Stuffers","Food","0","Daily Paper Radio","1","4","12662"
"Applause Canned Peaches","Big Time Discounts","Food","0","Street Handout","1","4","6274"
"Applause Canned Peaches","Big Time Savings","Food","0","Radio","1","3","5345"
"Applause Canned Peaches","Bye Bye Baby","Food","0","Sunday Paper","1","1","13818"
"Applause Canned Peaches","Dimes Off","Food","0","In-Store Coupon","1","2","9077"
"Applause Canned Peaches","Fantastic Discounts","Food","0","Sunday Paper Radio TV","1","1","13401"
"Applause Canned Peaches","Go For It","Food","0","Bulk Mail","1","2","8707"
"Applause Canned Peaches","Go For It","Food","0","Radio","1","4","13717"
"Applause Canned Peaches","Green Light Days","Food","0","Daily Paper","1","3","7576"
"Applause Canned Peaches","I Cant Believe It Sale","Food","0","Bulk Mail","1","2","9938"
"Applause Canned Peaches","One Day Sale","Food","0","Daily Paper Radio TV","1","3","8588"
"Applause Canned Peaches","Price Savers","Food","0","Sunday Paper Radio","1","2","8029"
"Applause Canned Peaches","Price Winners","Food","0","Daily Paper Radio","1","3","11460"
