Placa;Fecha;Distancia Recorrida (Km);Tiempo de Actividad;Velocidad Promedio;Maxima Velocidad;Fuera del rango de velocidad;Frenada Fuerte;Aceleracion Fuerte;Tiempo Ralenti
KJB448;16/05/2018;56.51;4.116666667;22.8;83.2;0;0;0;0
KUM812;16/05/2018;0;0;0;0;0;0;0;0
SSQ126;16/05/2018;60.32;2.95;41.5;70.3;0;0;0;0
SSQ295;16/05/2018;7.38;0.916666667;22.7;44.4;0;0;0;0
KJB482;17/05/2018;9.87;0.7;22.3;53.7;0;0;0;0
KJB485;17/05/2018;78.34;1.233333333;76.5;114.7;0;0;0;0
SMK784;17/05/2018;257.1;8.533333333;41.8;70.2;0;0;0;1.566666667
SSP988;17/05/2018;160.3;5.25;36.8;69.1;0;0;0;0
SSQ034;17/05/2018;0;0;0;0;0;0;0;0
SSQ086;17/05/2018;228;10.16666667;32.7;73;0;0;0;0
SSQ089;17/05/2018;238.46;11.81666667;26.3;59.2;0;0;0;0
SSQ216;17/05/2018;56.5;3.333333333;42;74.4;0;0;0;0.983333333
SSQ233;17/05/2018;100.4;4.016666667;35.9;53.7;0;0;0;0.083333333
SSQ269;17/05/2018;0;0;0;0;0;0;0;0
SSQ504;17/05/2018;0;0;0;0;0;0;0;0
SSQ505;17/05/2018;245.2;8.966666667;30.5;83.6;2;0;0;0.516666667
SSQ517;17/05/2018;389.5;10.28333333;45.2;67.9;0;0;0;0
SSQ518;17/05/2018;287.4;16.98333333;33.8;60.4;0;0;0;0
SSQ520;17/05/2018;498.4;11.28333333;51;67.9;0;0;0;0.133333333
SST787;17/05/2018;0;0;0;0;0;0;0;0
SST794;17/05/2018;0;0;0;0;0;0;0;0
SST799;17/05/2018;0;0;0;0;0;0;0;0
SST806;17/05/2018;0;0;0;0;0;0;0;0
SST812;17/05/2018;163.8;10.2;23.1;50.3;0;0;0;1.266666667
SST847;17/05/2018;468.43;12.33333333;43.2;74;4;0;0;0
SST848;17/05/2018;0;0;0;0;0;0;0;0
SST852;17/05/2018;0;0;0;0;0;0;0;0
SST856;17/05/2018;44.2;1.7;34.2;62.2;0;0;0;0
SXU686;17/05/2018;105;6.483333333;37.7;74.1;0;2;0;0
SXU997;17/05/2018;120.5;4.266666667;38.2;66.8;0;0;0;0.016666667
TUL304;17/05/2018;114.3;5.55;41.7;71.8;0;0;0;0
TUL498;17/05/2018;0.04;0.233333333;0;0;0;0;0;0
TUL659;17/05/2018;0;0;0;0;0;0;0;0
WCT672;17/05/2018;66.4;8.4;37;63.8;0;0;0;20.96666667
WEO953;17/05/2018;82.3;3.616666667;41.1;68;0;0;0;0
XIE470;17/05/2018;317.5;9.5;38.2;71.9;0;0;0;0
XIE691;17/05/2018;48.5;3.416666667;29.2;71.6;0;0;0;0.05
XIE692;17/05/2018;0;0;0;0;0;0;0;0
XIE694;17/05/2018;399.4;13.08333333;40.2;75.8;0;1;0;0
XJA060;17/05/2018;0.1;0.316666667;7.9;7.9;0;0;0;0
XIE683;17/05/2018;47.83;6.35;15.9;61.1;0;0;0;0
WDP400;17/05/2018;50.46;2.716666667;27.6;62.9;0;0;0;0
VJK173;17/05/2018;3.26;2.766666667;16;33.3;0;0;0;0
VJK172;17/05/2018;0.1;0.15;5.4;5.4;0;0;0;0
TUL658;17/05/2018;238.72;12;28.8;66.6;0;0;0;0
TRL815;17/05/2018;260.4;7.966666667;40.3;72;0;0;0;0.05
TRL720;17/05/2018;29.4;2.483333333;18.8;65.3;0;0;0;0
TGM572;17/05/2018;43.93;1.35;44.2;61.1;0;0;0;0
SXV541;17/05/2018;0;0;0;0;0;0;0;0
SXU801;17/05/2018;190.39;11.51666667;20;44.4;0;0;0;0
SXU799;17/05/2018;188.53;4.483333333;55.2;74;0;0;0;0
SXU687;17/05/2018;1.29;1.233333333;7.3;13;0;0;0;0
SST853;17/05/2018;21.39;1.133333333;40.8;62.9;0;0;0;0
SST850;17/05/2018;147.13;9.45;20.7;37;0;0;0;0
SST842;17/05/2018;64.42;2.283333333;43.7;70.3;0;0;0;0
SST835;17/05/2018;169.72;6.216666667;39.8;70.3;0;0;0;0
SST810;17/05/2018;370.5;10.68333333;42.3;68.5;29;0;0;0
SST808;17/05/2018;64.9;3.433333333;44.6;70.4;33;7;0;0.333333333
SST804;17/05/2018;192.43;7.933333333;29.2;68.5;0;0;0;0
SST798;17/05/2018;11.66;2.8;20.6;46.2;0;0;0;0
SST793;17/05/2018;0;0;0;0;0;0;0;0
SST789;17/05/2018;43.92;4.483333333;25.8;40.7;0;0;0;0
SST788;17/05/2018;0.2;2.3;10.5;14.9;0;0;0;1.95
SST784;17/05/2018;0;0;0;0;0;0;0;0
T2376;17/05/2018;0;0;0;0;0;0;0;0
SSQ519;17/05/2018;490.7;15.4;37.1;64.1;0;3;0;1.05
SSQ516;17/05/2018;0;4.416666667;0;0;0;0;0;0
SSQ335;17/05/2018;70.56;3.5;27.7;55.5;0;0;0;0
SSQ298;17/05/2018;12.15;0.766666667;35.4;62.9;1;0;0;0
SSQ278;17/05/2018;0.1;0.966666667;0;0;0;0;0;0.383333333
SSQ275;17/05/2018;100.4;5.316666667;46.9;68.8;0;0;0;0
SSQ274;17/05/2018;0;0;0;0;0;0;0;0
SSQ271;17/05/2018;0.67;0.783333333;0;0;0;0;0;0
SSQ270;17/05/2018;223.43;8.083333333;30.9;64.8;0;0;0;0
SSQ234;17/05/2018;138.76;3.233333333;44.4;72.2;0;0;0;0
SSQ228;17/05/2018;0.02;0.083333333;0;0;0;0;0;0
SSQ227;17/05/2018;99.56;3;46.9;68.5;0;0;0;0
SSQ225;17/05/2018;100.78;4.866666667;29.1;50;0;0;0;0
SSQ223;17/05/2018;230.41;6.183333333;45.4;66.6;0;0;0;0
SSQ221;17/05/2018;42.73;1.783333333;40.6;68.5;0;0;0;0
SSQ220;17/05/2018;0;0.666666667;0;0;0;0;0;0.133333333
SSQ219;17/05/2018;38.12;1.25;44;68.5;0;0;0;0
SSQ218;17/05/2018;99.43;2.6;48.4;70.3;0;0;0;0
SSQ217;17/05/2018;0;0;0;0;0;0;0;0
SSQ215;17/05/2018;95.1;2.35;51.8;70.3;0;0;0;0
SSQ187;17/05/2018;53.1;2.2;37;54.1;0;0;0;0
SSQ185;17/05/2018;0;0;0;0;0;0;0;0
SSQ184;17/05/2018;0.2;0.75;0;0;0;0;0;0
SSQ183;17/05/2018;118.6;3.85;45.5;77.9;0;0;0;0
SSQ182;17/05/2018;0.02;0.716666667;0;0;0;0;0;0
SSQ165;17/05/2018;270.61;10.33333333;37.3;68.5;15;0;0;0
SSQ164;17/05/2018;185;9.033333333;28.8;64.8;0;0;0;0
SSQ158;17/05/2018;0;0;0;0;0;0;0;0
SSQ157;17/05/2018;0;0;0;0;0;0;0;0
SSQ155;17/05/2018;102.42;3.183333333;49.5;68.5;0;0;0;0
SSQ154;17/05/2018;615.65;16.63333333;42.6;72.2;0;0;0;0
SSQ139;17/05/2018;0;0.183333333;0;0;0;0;0;0
SSQ138;17/05/2018;135.06;4.916666667;37.5;59.2;0;0;0;0
SSQ137;17/05/2018;0;0;0;0;0;0;0;0
SSQ135;17/05/2018;532.85;14.46666667;43.4;75.9;32;0;0;0
SSQ133;17/05/2018;78.81;3.383333333;37.4;62.9;0;0;0;0
SSQ132;17/05/2018;210.38;9.883333333;23.5;57.4;0;0;0;0
SSQ131;17/05/2018;99.47;4.716666667;29.7;51.8;0;0;0;0
SSQ130;17/05/2018;1.07;0.6;9.8;13;0;0;0;0
SSQ129;17/05/2018;0;0;0;0;0;0;0;0
SSQ093;17/05/2018;61.49;4.5;34.6;57.4;0;0;0;0
SSQ091;17/05/2018;0;0.2;0;0;0;0;0;0
SSQ032;17/05/2018;53.3;2.45;46.6;75.9;1;0;0;0
SSQ031;17/05/2018;135.43;9.25;25;64.8;0;0;0;0
SSQ018;17/05/2018;100.52;4.2;33.3;59.2;0;0;0;0
SSQ017;17/05/2018;0;0;0;0;0;0;0;0
SSQ015;17/05/2018;61.57;3.35;32.2;59.2;0;0;0;0
SSQ014;17/05/2018;0.11;0.333333333;0;0;0;0;0;0
SSQ010;17/05/2018;60.85;3.133333333;44.4;68.5;12;0;0;0
SSQ008;17/05/2018;177.99;5.083333333;40.9;62.9;0;0;0;0
SSQ005;17/05/2018;60;3.166666667;32.7;57.4;0;0;0;0
SSQ000;17/05/2018;476.72;13.13333333;41.7;72.2;0;0;0;0
SSP995;17/05/2018;369.77;10.2;45.3;77.7;21;0;0;0
SSP993;17/05/2018;91.19;2.333333333;42.2;61.1;0;0;0;0
SSP992;17/05/2018;166.87;9.483333333;26.3;55.5;0;0;0;0
SSP990;17/05/2018;185.47;7.683333333;39.2;72.2;0;0;0;0
SSP974;17/05/2018;0;0;0;0;0;0;0;0
SSP973;17/05/2018;139.01;4.516666667;41.2;64.8;4;0;0;0
SON561;17/05/2018;136.3;5.083333333;37.6;65.1;0;0;0;0.2
SMK871;17/05/2018;0.45;1;5.6;5.6;0;0;0;0
SMK745;17/05/2018;132.76;4.066666667;39.6;64.8;2;0;0;0
TFU029;17/05/2018;63.3;3.983333333;46.8;72.6;0;0;0;1.75
T2124;17/05/2018;0;0;0;0;0;0;0;0
A63003243;17/05/2018;0;1.2;0;0;0;0;0;1.05
A52506011;17/05/2018;0;0.15;0;0;0;0;0;0.1
MI036046;17/05/2018;0;0;34.9;59.6;0;0;0;0
MI036047;17/05/2018;0.6;2.233333333;0;0;0;0;0;0.716666667
6YG00735;17/05/2018;0;16.13333333;0;0;0;0;0;0
K8614;17/05/2018;0.6;1.1;7.8;13.8;0;0;0;0.033333333
KJB448;17/05/2018;13.24;0.9;20.3;46.2;0;0;0;0
KUM812;17/05/2018;0;0;0;0;0;0;0;0
SSQ126;17/05/2018;57.6;2.733333333;31.2;68.5;0;0;0;0
SSQ295;17/05/2018;4.31;0.983333333;17.3;40.7;0;0;0;0
KJB482;18/05/2018;10.06;0.733333333;21.4;59.2;0;0;0;0
KJB485;18/05/2018;37.08;1.75;39.3;87;0;0;0;0
SMK784;18/05/2018;217.5;10.86666667;35;69;0;0;0;0
SSP988;18/05/2018;331.5;8.566666667;44.8;75.5;0;0;0;0.016666667
SSQ034;18/05/2018;0;0.05;0;0;0;0;0;0
SSQ086;18/05/2018;151.1;4.816666667;38;67.1;0;0;0;0.033333333
SSQ089;18/05/2018;52.09;4.2;30.2;70.3;0;0;0;0
SSQ216;18/05/2018;399.7;12.41666667;53.2;75;0;0;0;3.3
SSQ233;18/05/2018;91.6;3.183333333;41.4;62.3;0;0;0;0.35
SSQ269;18/05/2018;0;0;0;0;0;0;0;0
SSQ504;18/05/2018;0;0;0;0;0;0;0;0
SSQ505;18/05/2018;54.4;7.483333333;20.9;73.5;0;0;0;2.466666667
SSQ517;18/05/2018;187.4;9.35;27.6;57.4;0;0;0;0
SSQ518;18/05/2018;1.1;8.233333333;9;9.9;0;0;0;0.483333333
SSQ520;18/05/2018;338.5;8.966666667;49.2;71.7;0;0;0;0.183333333
SST787;18/05/2018;0;0;0;0;0;0;0;0
SST794;18/05/2018;0;0;0;0;0;0;0;0
SST799;18/05/2018;0;0;0;0;0;0;0;0
SST806;18/05/2018;0;0.283333333;0;0;0;0;0;0.2
SST812;18/05/2018;0;0.433333333;0;0;0;0;0;0
SST847;18/05/2018;319.45;7.866666667;50.5;74;4;0;0;0
SST848;18/05/2018;0;0;0;0;0;0;0;0
SST852;18/05/2018;0;0;0;0;0;0;0;0
SST856;18/05/2018;136.6;4.183333333;39.6;66;0;0;0;0
SXU686;18/05/2018;321;10.08333333;43.3;64.1;0;1;0;0
SXU997;18/05/2018;39.9;2.516666667;46.2;61.8;0;0;0;0.75
TUL304;18/05/2018;154.8;6.6;34.4;65.9;0;0;0;0
TUL498;18/05/2018;44.69;2.766666667;25.7;68.5;0;0;0;0
TUL659;18/05/2018;0;0;0;0;0;0;0;0
WCT672;18/05/2018;41.9;2.716666667;31.6;63.3;0;0;0;20.76666667
WEO953;18/05/2018;148.5;8.983333333;34.3;70.7;0;0;0;0.083333333
XIE470;18/05/2018;178.7;8.583333333;28.6;128.1;0;0;0;0.05
XIE691;18/05/2018;242.4;8.766666667;39.9;80.1;0;0;0;0.383333333
XIE692;18/05/2018;0;0;0;0;0;0;0;0
XIE694;18/05/2018;241.1;9.05;36.9;73.3;0;2;0;0
XJA060;18/05/2018;209;4.65;51.1;76.3;0;0;0;0
XIE683;18/05/2018;60.44;8.816666667;17;62.9;0;0;0;0
WDP400;18/05/2018;51.15;3.016666667;26;75.9;0;0;0;0
VJK173;18/05/2018;0;0;0;0;0;0;0;0
VJK172;18/05/2018;0;0;0;0;0;0;0;0
TUL658;18/05/2018;259.25;9.116666667;40;70.3;0;0;0;0
TRL815;18/05/2018;176.4;5.583333333;43.7;70;0;0;0;0.166666667
TRL720;18/05/2018;0;0;0;0;0;0;0;0
TGM572;18/05/2018;53.77;2.016666667;50.8;70.3;0;0;0;0
SXV541;18/05/2018;0.02;0.7;0;0;0;0;0;0
SXU801;18/05/2018;58.47;3.966666667;20.7;44.4;0;0;0;0
SXU799;18/05/2018;0;0;0;0;0;0;0;0
SXU687;18/05/2018;204.33;6.266666667;41;74;7;0;0;0
SST853;18/05/2018;0;0;0;0;0;0;0;0
SST850;18/05/2018;35.42;2.966666667;22.8;40.7;0;0;0;0
SST842;18/05/2018;175.83;5.666666667;43.3;68.5;0;0;0;0
SST835;18/05/2018;312.63;8.766666667;43.5;72.2;0;0;0;0
SST810;18/05/2018;167.86;5.266666667;48;72.2;22;0;0;0
SST808;18/05/2018;0;0.35;0;0;0;0;0;0
SST804;18/05/2018;191.47;9.05;34;70.3;0;0;0;0
SST798;18/05/2018;312.08;11.76666667;30;62.9;0;0;0;0
SST793;18/05/2018;0;0;0;0;0;0;0;0
SST789;18/05/2018;134.76;5.95;27.9;55.5;0;0;0;0
SST788;18/05/2018;0.4;0.85;9.9;18.5;0;0;0;0.333333333
SST784;18/05/2018;0;0;0;0;0;0;0;0
T2376;18/05/2018;0;0;0;0;0;0;0;0
SSQ519;18/05/2018;11.4;1.133333333;22.4;43.2;0;0;0;0.233333333
SSQ516;18/05/2018;37.4;3.766666667;15.8;33.3;0;0;0;0
SSQ335;18/05/2018;49.71;2.683333333;26;53.7;0;0;0;0
SSQ298;18/05/2018;84.82;5.2;38.1;57.4;0;0;0;0
SSQ278;18/05/2018;0;0;0;0;0;0;0;0
SSQ275;18/05/2018;53.1;2.183333333;31.2;50.8;0;0;0;0
SSQ274;18/05/2018;0;0;0;0;0;0;0;0
SSQ271;18/05/2018;0;0;0;0;0;0;0;0
SSQ270;18/05/2018;203.63;8.483333333;27;62.9;0;0;0;0
SSQ234;18/05/2018;99.63;2.6;50.7;72.2;0;0;0;0
SSQ228;18/05/2018;147.49;9.516666667;19.1;38.9;0;0;0;0
SSQ227;18/05/2018;188.03;5.533333333;42.5;59.2;0;0;0;0
SSQ225;18/05/2018;45.68;1.416666667;39.6;53.7;0;0;0;0
SSQ223;18/05/2018;57.55;3.883333333;41.3;62.9;0;0;0;0
SSQ221;18/05/2018;137.68;6.5;23.5;68.5;0;0;0;0
SSQ220;18/05/2018;0.1;0.1;0;0;0;0;0;0
SSQ219;18/05/2018;0;0;0;0;0;0;0;0
SSQ218;18/05/2018;120.97;3.8;38.5;59.2;0;0;0;0
SSQ217;18/05/2018;0;0;0;0;0;0;0;0
SSQ215;18/05/2018;52.96;2.183333333;31.8;51.8;0;0;0;0
SSQ187;18/05/2018;139.8;4.65;39.2;60.6;0;0;0;0
SSQ185;18/05/2018;0;0;0;0;0;0;0;0
SSQ184;18/05/2018;0;0;0;0;0;0;0;0
SSQ183;18/05/2018;213.2;7.016666667;38.1;67.8;0;0;0;0
SSQ182;18/05/2018;0.14;0.95;0;0;0;0;0;0
SSQ165;18/05/2018;2.32;1.833333333;9.1;11.1;0;0;0;0
SSQ164;18/05/2018;52.54;2.066666667;40.6;66.6;0;0;0;0
SSQ158;18/05/2018;0;0;0;0;0;0;0;0
SSQ157;18/05/2018;0.05;2.5;0;0;0;0;0;0
SSQ155;18/05/2018;53.11;2.566666667;31.3;66.6;0;0;0;0
SSQ154;18/05/2018;364.63;8.1;50.8;72.2;0;0;0;0
SSQ139;18/05/2018;265.75;8.516666667;47.5;70.3;12;0;0;0
SSQ138;18/05/2018;246.44;7.65;44.3;62.9;0;0;0;0
SSQ137;18/05/2018;0.04;10.65;0;0;0;0;0;0
SSQ135;18/05/2018;404.09;14.5;47.6;72.2;33;0;0;0
SSQ133;18/05/2018;82.44;3.05;39.2;66.6;0;0;0;0
SSQ132;18/05/2018;139.57;7.866666667;22.9;51.8;0;0;0;0
SSQ131;18/05/2018;308.67;9.05;40.8;59.2;0;0;0;0
SSQ130;18/05/2018;166.96;8.416666667;25;57.4;0;0;0;0
SSQ129;18/05/2018;0;0;0;0;0;0;0;0
SSQ093;18/05/2018;138.41;4.183333333;41.2;61.1;0;0;0;0
SSQ091;18/05/2018;14.54;1.7;18.6;46.2;0;0;0;0
SSQ032;18/05/2018;173.9;5.916666667;39.3;62.9;0;0;0;0
SSQ031;18/05/2018;0;0;0;0;0;0;0;0
SSQ018;18/05/2018;50.89;1.883333333;41.4;59.2;0;0;0;0
SSQ017;18/05/2018;0;0;0;0;0;0;0;0
SSQ015;18/05/2018;339.21;10.45;40.5;62.9;0;0;0;0
SSQ014;18/05/2018;18.89;4.683333333;36.1;61.1;0;0;0;0
SSQ010;18/05/2018;0.06;0.05;0;0;0;0;0;0
SSQ008;18/05/2018;60.54;2.45;31.8;53.7;0;0;0;0
SSQ005;18/05/2018;49.32;1.533333333;35;50;0;0;0;0
SSQ000;18/05/2018;154.92;4.3;40.1;68.5;0;0;0;0
SSP995;18/05/2018;37.84;2.6;24.6;72.2;1;0;0;0
SSP993;18/05/2018;99.5;2.683333333;46.6;68.5;8;0;0;0
SSP992;18/05/2018;380.05;14.38333333;31.4;68.5;0;0;0;0
SSP990;18/05/2018;110.88;5.35;36.2;70.3;0;0;0;0
SSP974;18/05/2018;0.04;14.88333333;0;0;0;0;0;0
SSP973;18/05/2018;58.17;2.2;42.6;72.2;9;0;0;0
SON561;18/05/2018;99.7;4.233333333;44;65.5;0;0;0;1.25
SMK871;18/05/2018;0;0.016666667;0;0;0;0;0;0
SMK745;18/05/2018;91.19;2.883333333;42.1;62.9;2;0;0;0
TFU029;18/05/2018;0.5;0.666666667;8.7;11.5;0;0;0;0.116666667
T2124;18/05/2018;0;0;5.7;5.7;0;0;0;0
A63003243;18/05/2018;0;0;0;0;0;0;0;0
A52506011;18/05/2018;76.1;4.45;32.4;51.3;0;0;0;1.833333333
MI036046;18/05/2018;0;0;0;0;0;0;0;0
MI036047;18/05/2018;0;0;0;0;0;0;0;0
6YG00735;18/05/2018;0;12.66666667;0;0;0;0;0;0
K8614;18/05/2018;10.4;2.983333333;11.1;35;0;0;0;0.483333333
KJB448;18/05/2018;74.95;3.266666667;33.6;94.4;0;0;0;0
KUM812;18/05/2018;0;0;0;0;0;0;0;0
SSQ126;18/05/2018;13.67;1.066666667;40.5;61.1;0;0;0;0
SSQ295;18/05/2018;232.81;7.166666667;44.7;74;0;0;0;0
KJB482;19/05/2018;122.42;4.7;35;81.4;0;0;0;0
KJB485;19/05/2018;3.46;0.45;34.4;62.9;0;0;0;0
SMK784;19/05/2018;65.2;2.433333333;41.1;69.9;0;0;0;0
SSP988;19/05/2018;306.8;9.5;47.3;74.1;0;0;0;0.666666667
SSQ034;19/05/2018;11.8;0.666666667;25;40.6;0;0;0;0
SSQ086;19/05/2018;0;0;0;0;0;0;0;0
SSQ089;19/05/2018;0.08;0.45;0;0;0;0;0;0
SSQ216;19/05/2018;10.8;4.433333333;22.6;58.8;0;0;0;3.316666667
SSQ233;19/05/2018;99.8;3.3;46.4;66.8;0;0;0;0
SSQ269;19/05/2018;0;0;0;0;0;0;0;0
SSQ504;19/05/2018;0;0;0;0;0;0;0;0
SSQ505;19/05/2018;18.7;4.15;14.1;35.3;0;0;0;1.533333333
SSQ517;19/05/2018;144.2;7;30;62;0;0;0;0
SSQ518;19/05/2018;0;18.2;0;0;0;0;0;0
SSQ520;19/05/2018;39.9;2.216666667;27.2;63.7;0;0;0;0.083333333
SST787;19/05/2018;0;0;0;0;0;0;0;0
SST794;19/05/2018;0;0;0;0;0;0;0;0
SST799;19/05/2018;0;0;0;0;0;0;0;0
SST806;19/05/2018;0;0;0;0;0;0;0;0
SST812;19/05/2018;202.1;10.68333333;26.2;71.7;0;0;0;0.616666667
SST847;19/05/2018;25.18;2.866666667;23.2;62.9;0;0;0;0
SST848;19/05/2018;0;0;0;0;0;0;0;0
SST852;19/05/2018;0;0;0;0;0;0;0;0
SST856;19/05/2018;99.9;2.5;48.2;71.3;0;0;0;0
SXU686;19/05/2018;7.6;1.5;23.5;40.3;0;0;0;0.116666667
SXU997;19/05/2018;381.6;11.46666667;42.3;63.4;0;0;0;0
TUL304;19/05/2018;159;7.85;36.1;72.6;0;0;0;0.416666667
TUL498;19/05/2018;0;0;0;0;0;0;0;0
TUL659;19/05/2018;0;0;0;0;0;0;0;0
WCT672;19/05/2018;117.8;4.65;38.9;65.8;0;0;0;0.183333333
WEO953;19/05/2018;68;3.3;34.7;63.6;0;0;0;0
XIE470;19/05/2018;64.9;2.5;37.8;66.7;0;0;0;0.183333333
XIE691;19/05/2018;284;8.666666667;42.4;73.6;0;0;0;0
XIE692;19/05/2018;0;0;0;0;0;0;0;0
XIE694;19/05/2018;407.4;12.71666667;37.1;67.9;0;0;0;0
XJA060;19/05/2018;0;0.233333333;0;0;0;0;0;0.183333333
XIE683;19/05/2018;15.14;3.883333333;14.1;33.3;0;0;0;0
WDP400;19/05/2018;0;0;0;0;0;0;0;0
VJK173;19/05/2018;0;0;0;0;0;0;0;0
VJK172;19/05/2018;0;0;0;0;0;0;0;0
TUL658;19/05/2018;163.85;7.45;31.5;68.5;0;0;0;0
TRL815;19/05/2018;155;6.516666667;29.3;60.3;0;0;0;0.066666667
TRL720;19/05/2018;0;0;0;0;0;0;0;0
TGM572;19/05/2018;62.29;1.933333333;50.6;72.2;5;0;0;0
SXV541;19/05/2018;0.45;3.35;5.6;5.6;0;0;0;0
SXU801;19/05/2018;177.43;9.9;19.9;38.9;0;0;0;0
SXU799;19/05/2018;0;0;0;0;0;0;0;0
SXU687;19/05/2018;0;0.1;0;0;0;0;0;0
SST853;19/05/2018;0;0;0;0;0;0;0;0
SST850;19/05/2018;56.35;2.616666667;27.8;44.4;0;0;0;0
SST842;19/05/2018;408.19;13.48333333;40.1;70.3;0;0;0;0
SST835;19/05/2018;183.46;8.816666667;24.7;62.9;0;0;0;0
SST810;19/05/2018;145.55;5.85;41.6;70.3;9;0;0;0
SST808;19/05/2018;0;0.566666667;0;0;0;0;0;0.316666667
SST804;19/05/2018;316.62;10.63333333;36.4;72.2;0;0;0;0
SST798;19/05/2018;259.68;12.43333333;28.6;61.1;0;0;0;0
SST793;19/05/2018;0;0;0;0;0;0;0;0
SST789;19/05/2018;31.75;3.316666667;25.3;53.7;0;0;0;0
SST788;19/05/2018;0;6.983333333;8.2;8.2;0;0;0;0
SST784;19/05/2018;0;0;0;0;0;0;0;0
T2376;19/05/2018;0;0.45;0;0;0;0;0;0
SSQ519;19/05/2018;57.3;4.083333333;32.9;64.7;0;0;0;1.2
SSQ516;19/05/2018;243.48;11.4;27.7;59.2;0;0;0;0
SSQ335;19/05/2018;99.39;4.666666667;45.4;61.1;0;0;0;0
SSQ298;19/05/2018;145.41;12.05;44.3;68.5;5;0;0;0
SSQ278;19/05/2018;0;0;0;0;0;0;0;0
SSQ275;19/05/2018;152.3;4.533333333;38.1;60.2;0;0;0;0
SSQ274;19/05/2018;0.11;0.116666667;5.6;5.6;0;0;0;0
SSQ271;19/05/2018;0;0;0;0;0;0;0;0
SSQ270;19/05/2018;280.54;9.583333333;37.6;62.9;0;0;0;0
SSQ234;19/05/2018;43.62;2.216666667;30.4;53.7;0;0;0;0
SSQ228;19/05/2018;58.59;4.316666667;20.7;38.9;0;0;0;0
SSQ227;19/05/2018;0;0.183333333;0;0;0;0;0;0
SSQ225;19/05/2018;0;0;0;0;0;0;0;0
SSQ223;19/05/2018;176.09;9.466666667;21.8;64.8;0;0;0;0
SSQ221;19/05/2018;178.97;9.3;22.1;61.1;0;0;0;0
SSQ220;19/05/2018;0.1;0.45;0;0;0;0;0;0.066666667
SSQ219;19/05/2018;46.68;2.033333333;38;68.5;0;0;0;0
SSQ218;19/05/2018;96.2;2.783333333;43.5;61.1;0;0;0;0
SSQ217;19/05/2018;0;0;0;0;0;0;0;0
SSQ215;19/05/2018;138.87;4.116666667;39.4;61.1;0;0;0;0
SSQ187;19/05/2018;46.3;1.783333333;50.1;69.6;0;0;0;0
SSQ185;19/05/2018;0;0;0;0;0;0;0;0
SSQ184;19/05/2018;0;0;0;0;0;0;0;0
SSQ183;19/05/2018;175.7;5.85;46.5;74.5;0;0;0;0.116666667
SSQ182;19/05/2018;248.61;8.033333333;41.4;66.6;0;0;0;0
SSQ165;19/05/2018;7.23;1.4;19.5;33.3;0;0;0;0
SSQ164;19/05/2018;0.06;0.083333333;0;0;0;0;0;0
SSQ158;19/05/2018;29.88;0.866666667;42.4;62.9;0;0;0;0
SSQ157;19/05/2018;0;0;0;0;0;0;0;0
SSQ155;19/05/2018;138.32;4.9;39.9;62.9;0;0;0;0
SSQ154;19/05/2018;264.35;5.866666667;54.2;77.7;1;0;0;0
SSQ139;19/05/2018;170.64;6.766666667;28.4;59.2;0;0;0;0
SSQ138;19/05/2018;163.08;5.483333333;50.2;64.8;0;0;0;0
SSQ137;19/05/2018;0;0.183333333;0;0;0;0;0;0
SSQ135;19/05/2018;767.4;18.33333333;50.8;79.5;70;0;0;0
SSQ133;19/05/2018;78.56;3.283333333;40.2;64.8;0;0;0;0
SSQ132;19/05/2018;74.74;4.383333333;18.4;42.6;0;0;0;0
SSQ131;19/05/2018;0.14;0.383333333;0;0;0;0;0;0
SSQ130;19/05/2018;358.3;13.61666667;33.3;59.2;0;0;0;0
SSQ129;19/05/2018;0;0;0;0;0;0;0;0
SSQ093;19/05/2018;9.03;3.516666667;22.3;44.4;0;0;0;0
SSQ091;19/05/2018;231.59;6.6;43.3;70.3;18;0;0;0
SSQ032;19/05/2018;94.17;2.966666667;46.4;70.3;0;0;0;0
SSQ031;19/05/2018;0.22;1.016666667;0;0;0;0;0;0
SSQ018;19/05/2018;114.7;4.333333333;31.9;57.4;0;0;0;0
SSQ017;19/05/2018;0;0;0;0;0;0;0;0
SSQ015;19/05/2018;22.59;1.533333333;32.7;61.1;0;0;0;0
SSQ014;19/05/2018;0.17;0.9;0;0;0;0;0;0
SSQ010;19/05/2018;267.32;12.96666667;21.7;66.6;4;0;0;0
SSQ008;19/05/2018;138.83;4.25;37.9;59.2;0;0;0;0
SSQ005;19/05/2018;190.51;5.316666667;45.5;66.6;6;0;0;0
SSQ000;19/05/2018;0.04;0.133333333;0;0;0;0;0;0
SSP995;19/05/2018;0.26;0.866666667;0;0;0;0;0;0
SSP993;19/05/2018;43.62;1.883333333;33.4;53.7;0;0;0;0
SSP992;19/05/2018;338.22;12.71666667;41.6;70.3;0;0;0;0
SSP990;19/05/2018;0;0.283333333;0;0;0;0;0;0
SSP974;19/05/2018;0;0;0;0;0;0;0;0
SSP973;19/05/2018;0;0;0;0;0;0;0;0
SON561;19/05/2018;78.9;2.966666667;35.1;54.8;0;0;0;0
SMK871;19/05/2018;0.06;0.183333333;0;0;0;0;0;0
SMK745;19/05/2018;7.38;0.683333333;21.8;44.4;0;0;0;0
TFU029;19/05/2018;0;0;0;0;0;0;0;0
T2124;19/05/2018;0;0;45;63.9;0;0;0;0
