Placa,Fecha Inicial,Hora Inicial,Fecha Final,Hora Final,Duracion,Latitud,Longitud,Geocerca,Distancia Respecto a Parada Anterior,Tiempo Respecto a Parada Anterior,Motor Apagado,Nombre de Informe
AAM571,2018-05-27,06:50:37,2018-05-27,10:45:06,3.908055556,14.375632,-89.209625,FRONTERA EL POY,0,0.00,Si,del 21 al 27 de mayo
AAM571,2018-05-27,10:45:06,2018-05-27,10:51:08,0.100555556,14.375632,-89.209625,FRONTERA EL POY,0,0.00,No,del 21 al 27 de mayo
AAM571,2018-05-27,10:51:08,2018-05-27,11:11:28,0.338888889,14.375711,-89.209655,FRONTERA EL POY,0,0.00,Si,del 21 al 27 de mayo
AAM675,2018-05-21,02:55:57,2018-05-21,08:54:50,5.981388889,15.825669,-87.91943,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
AAM675,2018-05-21,08:54:50,2018-05-21,09:11:25,0.276388889,15.825669,-87.91943,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
AAM675,2018-05-23,08:26:54,2018-05-23,08:54:41,0.463055556,15.825573,-87.919412,PREDIO PUCAB DPT,0.2,0.00,No,del 21 al 27 de mayo
AAM675,2018-05-23,08:56:41,2018-05-23,14:05:37,5.148888889,15.826426,-87.919886,PREDIO PUCAB DPT,0.2,0.03,Si,del 21 al 27 de mayo
AAM675,2018-05-23,14:05:37,2018-05-23,14:26:19,0.345,15.826315,-87.919775,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
AAM675,2018-05-23,14:26:19,2018-05-23,14:35:06,0.146388889,15.826297,-87.919766,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
AAM675,2018-05-23,14:35:06,2018-05-23,14:43:10,0.134444444,15.826297,-87.919766,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
AAM675,2018-05-23,14:49:13,2018-05-23,14:57:16,0.134166667,15.826623,-87.918583,PREDIO PUCAB DPT,0.7,0.10,Si,del 21 al 27 de mayo
AAM675,2018-05-23,15:01:16,2018-05-23,15:07:19,0.100833333,15.825789,-87.918538,PREDIO PUCAB DPT,0.1,0.07,Si,del 21 al 27 de mayo
AAM675,2018-05-23,15:09:19,2018-05-23,15:20:22,0.184166667,15.826117,-87.919852,PREDIO PUCAB DPT,0.2,0.03,Si,del 21 al 27 de mayo
AAM675,2018-05-23,15:22:22,2018-05-23,15:30:25,0.134166667,15.826019,-87.918472,PREDIO PUCAB DPT,0.2,0.03,Si,del 21 al 27 de mayo
AAM675,2018-05-23,15:41:25,2018-05-23,15:50:28,0.150833333,15.825726,-87.918671,PREDIO PUCAB DPT,0.7,0.18,Si,del 21 al 27 de mayo
AAM675,2018-05-23,15:53:28,2018-05-23,16:16:34,0.385,15.826228,-87.918417,PREDIO PUCAB DPT,0.2,0.05,Si,del 21 al 27 de mayo
AAM675,2018-05-23,16:17:34,2018-05-23,17:00:43,0.719166667,15.826014,-87.919746,PREDIO PUCAB DPT,0.3,0.02,Si,del 21 al 27 de mayo
AAM675,2018-05-23,17:04:46,2018-05-23,17:26:49,0.3675,15.827105,-87.918268,PREDIO PUCAB DPT,0.4,0.07,Si,del 21 al 27 de mayo
AAM675,2018-05-23,17:29:34,2018-05-23,17:44:16,0.245,15.827294,-87.918527,PREDIO PUCAB DPT,0.1,0.05,Si,del 21 al 27 de mayo
AAM675,2018-05-26,20:01:16,2018-05-26,20:23:38,0.372777778,15.687959,-88.577255,MAERSK SDC,110,74.28,Si,del 21 al 27 de mayo
AAM675,2018-05-26,20:23:38,2018-05-26,20:30:46,0.118888889,15.687959,-88.577255,MAERSK SDC,0,0.00,No,del 21 al 27 de mayo
AAM675,2018-05-26,20:30:46,2018-05-26,21:15:37,0.7475,15.687973,-88.577269,MAERSK SDC,0,0.00,Si,del 21 al 27 de mayo
AAM675,2018-05-26,21:20:43,2018-05-26,21:42:16,0.359166667,15.687893,-88.576997,MAERSK SDC,0.2,0.09,Si,del 21 al 27 de mayo
AAM574,2018-05-25,07:46:22,2018-05-25,07:52:52,0.108333333,15.550687,-87.996445,REINTER SAP,0,0.00,Si,del 21 al 27 de mayo
AAM574,2018-05-25,07:54:51,2018-05-25,10:06:42,2.1975,15.550841,-87.996529,REINTER SAP,0,0.03,Si,del 21 al 27 de mayo
AAM574,2018-05-25,10:06:42,2018-05-25,10:19:04,0.206111111,15.550841,-87.996529,REINTER SAP,0,0.00,No,del 21 al 27 de mayo
AAM574,2018-05-25,10:19:04,2018-05-25,10:54:00,0.582222222,15.55086,-87.996308,REINTER SAP,0,0.00,Si,del 21 al 27 de mayo
AAM574,2018-05-25,10:54:00,2018-05-25,11:04:16,0.171111111,15.55086,-87.996308,REINTER SAP,0,0.00,No,del 21 al 27 de mayo
AAM574,2018-05-25,11:04:16,2018-05-25,11:11:35,0.121944444,15.550693,-87.996315,REINTER SAP,0,0.00,Si,del 21 al 27 de mayo
AAM574,2018-05-25,11:11:35,2018-05-25,11:16:38,0.084166667,15.550693,-87.996315,REINTER SAP,0.2,0.00,No,del 21 al 27 de mayo
AAM574,2018-05-25,18:30:14,2018-05-26,07:11:25,12.68638889,15.468933,-88.03414,AGENCIA LA MUNDIAL,25.9,7.23,Si,del 21 al 27 de mayo
AAM574,2018-05-26,07:11:25,2018-05-26,07:28:59,0.292777778,15.468868,-88.034153,AGENCIA LA MUNDIAL,0.1,0.00,No,del 21 al 27 de mayo
AAM580,2018-05-22,17:55:57,2018-05-22,18:51:11,0.920555556,14.375859,-89.209177,FRONTERA EL POY,0,0.00,Si,del 21 al 27 de mayo
AAM580,2018-05-22,18:51:39,2018-05-23,09:14:18,14.3775,14.376024,-89.209536,FRONTERA EL POY,0,0.01,Si,del 21 al 27 de mayo
AAM580,2018-05-23,18:18:51,2018-05-23,18:23:51,0.083333333,15.582677,-87.953065,ZONA LIBRE HONDURAS,271.2,9.08,Si,del 21 al 27 de mayo
AAM580,2018-05-23,18:26:48,2018-05-23,18:41:46,0.249444444,15.585098,-87.956473,ZONA LIBRE HONDURAS,0.7,0.05,Si,del 21 al 27 de mayo
AAM580,2018-05-24,06:38:52,2018-05-24,06:47:49,0.149166667,15.585478,-87.952198,ZONA LIBRE HONDURAS,8.8,11.95,Si,del 21 al 27 de mayo
AAM580,2018-05-24,06:48:49,2018-05-24,06:56:49,0.133333333,15.58263,-87.952812,ZONA LIBRE HONDURAS,0.3,0.02,Si,del 21 al 27 de mayo
AAM580,2018-05-24,06:59:46,2018-05-24,11:27:04,4.455,15.585079,-87.956598,ZONA LIBRE HONDURAS,0.5,0.05,Si,del 21 al 27 de mayo
AAM580,2018-05-24,11:29:04,2018-05-24,11:56:58,0.465,15.582663,-87.953114,ZONA LIBRE HONDURAS,0.5,0.03,Si,del 21 al 27 de mayo
AAM580,2018-05-24,21:21:27,2018-05-25,16:51:26,19.49972222,14.379285,-89.209254,FRONTERA EL POY,277.9,9.41,Si,del 21 al 27 de mayo
AAM580,2018-05-25,16:51:26,2018-05-26,06:26:36,13.58611111,14.37914,-89.209239,FRONTERA EL POY,0.1,0.00,No,del 21 al 27 de mayo
AAM580,2018-05-26,06:27:36,2018-05-26,08:26:15,1.9775,14.379023,-89.208775,FRONTERA EL POY,0.2,0.02,Si,del 21 al 27 de mayo
AAM580,2018-05-26,08:30:16,2018-05-26,08:42:13,0.199166667,14.378743,-89.208747,FRONTERA EL POY,0.3,0.07,Si,del 21 al 27 de mayo
AAM580,2018-05-26,08:46:13,2018-05-26,09:33:07,0.781666667,14.37628,-89.209107,FRONTERA EL POY,0.2,0.07,Si,del 21 al 27 de mayo
AAM580,2018-05-26,09:33:07,2018-05-26,10:11:58,0.6475,14.375521,-89.209245,FRONTERA EL POY,0.1,0.00,Si,del 21 al 27 de mayo
AAM580,2018-05-26,10:11:58,2018-05-26,10:17:58,0.1,14.374513,-89.209362,FRONTERA EL POY,0.1,0.00,Si,del 21 al 27 de mayo
AAM580,2018-05-26,10:30:55,2018-05-26,12:09:40,1.645833333,14.375913,-89.209159,FRONTERA EL POY,0.6,0.22,Si,del 21 al 27 de mayo
AAM580,2018-05-26,12:09:40,2018-05-26,12:17:38,0.132777778,14.375037,-89.209345,FRONTERA EL POY,0.2,0.00,Si,del 21 al 27 de mayo
AAM571,2018-05-24,15:12:02,2018-05-24,15:20:48,0.146111111,11.903549,-86.172799,ANNIC SA,0,0.00,Si,del 21 al 27 de mayo
AAM571,2018-05-24,15:20:48,2018-05-24,15:32:58,0.202777778,11.903728,-86.172783,ANNIC SA,0,0.00,No,del 21 al 27 de mayo
AAM571,2018-05-24,15:32:58,2018-05-24,16:36:38,1.061111111,11.903665,-86.172862,ANNIC SA,0,0.00,Si,del 21 al 27 de mayo
AAM571,2018-05-24,16:37:15,2018-05-24,17:06:52,0.493611111,11.904717,-86.172789,ANNIC SA,0,0.01,Si,del 21 al 27 de mayo
AAM571,2018-05-24,17:06:52,2018-05-24,17:12:56,0.101111111,11.904717,-86.172789,ANNIC SA,0,0.00,No,del 21 al 27 de mayo
AAM571,2018-05-24,23:22:18,2018-05-24,23:33:18,0.183333333,13.062402,-86.947672,GUASAULE,225.9,6.16,Si,del 21 al 27 de mayo
AAM571,2018-05-24,23:33:40,2018-05-25,00:43:50,1.169444444,13.062322,-86.950368,GUASAULE,0.1,0.01,Si,del 21 al 27 de mayo
AAM571,2018-05-25,00:51:24,2018-05-25,09:19:47,8.473055556,13.062601,-86.955952,GUASAULE,0.6,0.13,Si,del 21 al 27 de mayo
AAM571,2018-05-25,09:20:41,2018-05-25,09:39:26,0.3125,13.06277,-86.956629,GUASAULE,0.2,0.02,Si,del 21 al 27 de mayo
AAM571,2018-05-26,08:16:35,2018-05-26,08:22:35,0.1,15.67004,-87.94503,GILDAN CHOLTEX,465.2,22.62,Si,del 21 al 27 de mayo
AAM571,2018-05-26,08:25:34,2018-05-26,08:37:52,0.205,15.667267,-87.944025,ZIP CHOLOMA TEXTILES,0.5,0.05,Si,del 21 al 27 de mayo
AAM571,2018-05-26,08:40:23,2018-05-26,09:02:20,0.365833333,15.667476,-87.945655,ZIP CHOLOMA TEXTILES,0.3,0.04,Si,del 21 al 27 de mayo
AAM571,2018-05-26,09:02:20,2018-05-26,09:36:14,0.565,15.667587,-87.945179,ZIP CHOLOMA TEXTILES,0.3,0.00,Si,del 21 al 27 de mayo
AAM571,2018-05-26,10:08:08,2018-05-26,10:13:08,0.083333333,15.826576,-87.92069,PREDIO PUCAB DPT,30.1,0.53,Si,del 21 al 27 de mayo
AAM571,2018-05-26,10:17:09,2018-05-26,10:22:56,0.096388889,15.82557,-87.91884,PREDIO PUCAB DPT,0.1,0.07,No,del 21 al 27 de mayo
AAM571,2018-05-26,10:31:27,2018-05-26,10:39:26,0.133055556,15.826097,-87.918396,PREDIO PUCAB DPT,0.2,0.14,No,del 21 al 27 de mayo
AAM571,2018-05-26,10:43:26,2018-05-26,11:11:23,0.465833333,15.826083,-87.918399,PREDIO PUCAB DPT,0.4,0.07,Si,del 21 al 27 de mayo
AAM571,2018-05-26,11:11:23,2018-05-26,11:28:20,0.2825,15.82649,-87.918365,PREDIO PUCAB DPT,0.2,0.00,Si,del 21 al 27 de mayo
AAM571,2018-05-26,11:28:20,2018-05-26,11:52:21,0.400277778,15.825803,-87.919443,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
AAM571,2018-05-26,11:53:11,2018-05-26,12:06:27,0.221111111,15.826147,-87.920009,PREDIO PUCAB DPT,0,0.01,Si,del 21 al 27 de mayo
AAM571,2018-05-26,12:13:30,2018-05-26,12:21:27,0.1325,15.827082,-87.918325,PREDIO PUCAB DPT,0.5,0.12,Si,del 21 al 27 de mayo
AAM571,2018-05-26,16:09:24,2018-05-27,13:38:29,21.48472222,15.826282,-87.919739,PREDIO PUCAB DPT,84.6,3.80,Si,del 21 al 27 de mayo
AAM571,2018-05-27,13:38:29,2018-05-27,13:47:05,0.143333333,15.826282,-87.919739,PREDIO PUCAB DPT,0.2,0.00,No,del 21 al 27 de mayo
AAM571,2018-05-27,14:25:59,2018-05-27,15:11:00,0.750277778,15.671176,-87.937077,GILDAN CHOLTEX,30.6,0.65,Si,del 21 al 27 de mayo
AAM571,2018-05-27,15:16:27,2018-05-27,15:48:14,0.529722222,15.670289,-87.944469,GILDAN CHOLTEX,1,0.09,Si,del 21 al 27 de mayo
AAM571,2018-05-27,15:53:46,2018-05-27,16:13:09,0.323055556,15.671071,-87.93612,GILDAN CHOLTEX,1.2,0.09,Si,del 21 al 27 de mayo
PBM944,2018-05-21,01:15:06,2018-05-21,10:43:47,9.478055556,15.826274,-87.919755,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-21,10:43:47,2018-05-21,12:06:06,1.371944444,15.826274,-87.919755,PREDIO PUCAB DPT,0.1,0.00,No,del 21 al 27 de mayo
PBM944,2018-05-21,12:23:19,2018-05-21,12:39:06,0.263055556,15.827424,-87.918184,PREDIO PUCAB DPT,3.9,0.29,Si,del 21 al 27 de mayo
PBM944,2018-05-21,12:50:09,2018-05-21,13:13:58,0.396944444,15.82661,-87.920168,PREDIO PUCAB DPT,3,0.18,Si,del 21 al 27 de mayo
PBM944,2018-05-21,13:17:23,2018-05-21,14:29:04,1.194722222,15.826875,-87.91987,PREDIO PUCAB DPT,0,0.06,Si,del 21 al 27 de mayo
PBM944,2018-05-21,14:40:16,2018-05-21,14:50:22,0.168333333,15.827409,-87.918218,PREDIO PUCAB DPT,0.8,0.19,Si,del 21 al 27 de mayo
PBM944,2018-05-21,14:50:24,2018-05-21,15:01:12,0.18,15.827424,-87.918176,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-21,15:07:45,2018-05-21,15:14:02,0.104722222,15.826853,-87.919919,PREDIO PUCAB DPT,1.1,0.11,Si,del 21 al 27 de mayo
PBM944,2018-05-21,15:14:53,2018-05-21,15:30:27,0.259444444,15.826883,-87.920006,PREDIO PUCAB DPT,0,0.01,Si,del 21 al 27 de mayo
PBM944,2018-05-21,15:30:27,2018-05-21,16:35:03,1.076666667,15.826883,-87.920006,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
PBM944,2018-05-21,16:35:03,2018-05-21,16:56:49,0.362777778,15.826811,-87.919921,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-21,16:56:49,2018-05-21,17:04:56,0.135277778,15.826811,-87.919921,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
PBM944,2018-05-21,17:04:56,2018-05-22,09:23:02,16.30166667,15.826933,-87.919993,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-22,09:23:02,2018-05-22,09:29:35,0.109166667,15.826934,-87.92,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
PBM944,2018-05-22,09:29:35,2018-05-22,09:46:10,0.276388889,15.826833,-87.920069,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-22,09:46:24,2018-05-22,13:07:42,3.355,15.826958,-87.920034,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-22,13:09:47,2018-05-22,13:32:03,0.371111111,15.826962,-87.919964,PREDIO PUCAB DPT,0,0.03,Si,del 21 al 27 de mayo
PBM944,2018-05-22,13:33:05,2018-05-22,13:54:45,0.361111111,15.826917,-87.920017,PREDIO PUCAB DPT,0,0.02,Si,del 21 al 27 de mayo
PBM944,2018-05-22,13:55:09,2018-05-22,16:53:07,2.966111111,15.826909,-87.919983,PREDIO PUCAB DPT,0,0.01,Si,del 21 al 27 de mayo
PBM944,2018-05-22,16:53:07,2018-05-22,17:04:55,0.196666667,15.826909,-87.919983,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
PBM944,2018-05-22,17:12:55,2018-05-22,17:35:31,0.376666667,15.827076,-87.918294,PREDIO PUCAB DPT,0.8,0.13,Si,del 21 al 27 de mayo
PBM944,2018-05-22,17:40:34,2018-05-22,18:13:02,0.541111111,15.826826,-87.919884,PREDIO PUCAB DPT,1.6,0.08,Si,del 21 al 27 de mayo
PBM944,2018-05-22,18:15:52,2018-05-22,18:21:39,0.096388889,15.82562,-87.918438,PREDIO PUCAB DPT,0.3,0.05,Si,del 21 al 27 de mayo
PBM944,2018-05-22,18:23:30,2018-05-23,08:24:26,14.01555556,15.826867,-87.919958,PREDIO PUCAB DPT,0.3,0.03,Si,del 21 al 27 de mayo
PBM944,2018-05-23,08:25:02,2018-05-23,08:34:28,0.157222222,15.826856,-87.920085,PREDIO PUCAB DPT,0,0.01,Si,del 21 al 27 de mayo
PBM944,2018-05-23,08:43:52,2018-05-23,08:53:33,0.161388889,15.826346,-87.918443,PREDIO PUCAB DPT,0.2,0.16,Si,del 21 al 27 de mayo
PBM944,2018-05-23,09:01:37,2018-05-23,09:18:30,0.281388889,15.826375,-87.918552,PREDIO PUCAB DPT,0.2,0.13,Si,del 21 al 27 de mayo
PBM944,2018-05-23,09:23:33,2018-05-23,10:21:27,0.965,15.826861,-87.919944,PREDIO PUCAB DPT,0.2,0.08,Si,del 21 al 27 de mayo
PBM944,2018-05-23,10:22:05,2018-05-23,11:06:08,0.734166667,15.826939,-87.920019,PREDIO PUCAB DPT,0,0.01,Si,del 21 al 27 de mayo
PBM944,2018-05-23,11:06:57,2018-05-23,15:25:50,4.314722222,15.826884,-87.919962,PREDIO PUCAB DPT,0,0.01,Si,del 21 al 27 de mayo
PBM944,2018-05-23,15:36:34,2018-05-23,15:50:12,0.227222222,15.827469,-87.918215,PREDIO PUCAB DPT,3.1,0.18,Si,del 21 al 27 de mayo
PBM944,2018-05-23,15:56:33,2018-05-23,16:26:54,0.505833333,15.826805,-87.919955,PREDIO PUCAB DPT,3,0.11,Si,del 21 al 27 de mayo
PBM944,2018-05-23,16:26:54,2018-05-23,17:01:06,0.57,15.826874,-87.919965,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
PBM944,2018-05-23,17:01:06,2018-05-23,18:25:57,1.414166667,15.826939,-87.919938,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-23,18:26:58,2018-05-24,08:26:20,13.98944444,15.826553,-87.920166,PREDIO PUCAB DPT,0.1,0.02,Si,del 21 al 27 de mayo
PBM944,2018-05-24,08:28:32,2018-05-24,08:33:39,0.085277778,15.827455,-87.918204,PREDIO PUCAB DPT,0.3,0.04,Si,del 21 al 27 de mayo
PBM944,2018-05-24,08:36:44,2018-05-24,08:42:41,0.099166667,15.826154,-87.919948,PREDIO PUCAB DPT,1,0.05,Si,del 21 al 27 de mayo
PBM944,2018-05-24,08:43:47,2018-05-24,08:51:42,0.131944444,15.826862,-87.919987,PREDIO PUCAB DPT,0,0.02,Si,del 21 al 27 de mayo
PBM944,2018-05-24,08:51:42,2018-05-24,09:00:01,0.138611111,15.826862,-87.919987,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
PBM944,2018-05-25,10:25:34,2018-05-25,10:41:10,0.26,15.82743,-87.918323,PREDIO PUCAB DPT,0.4,0.07,Si,del 21 al 27 de mayo
PBM944,2018-05-25,10:44:14,2018-05-25,10:53:11,0.149166667,15.826463,-87.920439,PREDIO PUCAB DPT,1,0.05,Si,del 21 al 27 de mayo
PBM944,2018-05-25,10:53:11,2018-05-25,10:58:24,0.086944444,15.826677,-87.920091,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-25,10:58:56,2018-05-25,11:25:24,0.441111111,15.826953,-87.920014,PREDIO PUCAB DPT,0,0.01,Si,del 21 al 27 de mayo
PBM944,2018-05-25,11:25:24,2018-05-25,11:55:09,0.495833333,15.826956,-87.92002,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
PBM944,2018-05-25,11:55:09,2018-05-25,14:49:57,2.913333333,15.826866,-87.919972,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-25,14:49:57,2018-05-26,08:56:01,18.10111111,15.826951,-87.919848,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-26,09:11:28,2018-05-26,09:42:35,0.518611111,15.841629,-87.932948,OPC,4.1,0.26,Si,del 21 al 27 de mayo
PBM944,2018-05-26,09:51:49,2018-05-26,09:58:48,0.116388889,15.826879,-87.919963,PREDIO PUCAB DPT,3,0.15,No,del 21 al 27 de mayo
PBM944,2018-05-26,09:58:48,2018-05-26,10:06:46,0.132777778,15.826903,-87.91998,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-26,10:06:56,2018-05-26,11:06:49,0.998055556,15.826903,-87.91998,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
PBM944,2018-05-26,11:30:17,2018-05-26,21:01:47,9.525,15.82683,-87.919941,PREDIO PUCAB DPT,0,0.39,Si,del 21 al 27 de mayo
PBM944,2018-05-26,21:04:23,2018-05-26,21:15:20,0.1825,15.826482,-87.920571,PREDIO PUCAB DPT,0.3,0.04,Si,del 21 al 27 de mayo
PBM944,2018-05-26,21:31:17,2018-05-26,21:38:42,0.123611111,15.826579,-87.920339,PREDIO PUCAB DPT,6.3,0.27,Si,del 21 al 27 de mayo
PBM944,2018-05-26,21:41:45,2018-05-26,21:59:54,0.3025,15.827397,-87.918359,PREDIO PUCAB DPT,0.3,0.05,Si,del 21 al 27 de mayo
PBM944,2018-05-26,23:44:12,2018-05-27,00:54:33,1.1725,15.826591,-87.920155,PREDIO PUCAB DPT,79.2,1.74,Si,del 21 al 27 de mayo
PBM944,2018-05-27,00:55:05,2018-05-27,11:26:23,10.52166667,15.826404,-87.919884,PREDIO PUCAB DPT,0,0.01,Si,del 21 al 27 de mayo
PBM944,2018-05-27,11:26:23,2018-05-27,18:56:50,7.5075,15.82649,-87.920126,PREDIO PUCAB DPT,0,0.00,No,del 21 al 27 de mayo
AAM110,2018-05-21,07:46:38,2018-05-21,08:11:53,0.420833333,15.82656,-87.920721,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
AAM110,2018-05-21,08:12:29,2018-05-21,08:37:09,0.411111111,15.82669,-87.920541,PREDIO PUCAB DPT,0,0.01,Si,del 21 al 27 de mayo
AAM110,2018-05-21,10:47:43,2018-05-21,10:53:43,0.1,15.67004,-87.944955,GILDAN CHOLTEX,83.3,2.18,Si,del 21 al 27 de mayo
AAM110,2018-05-21,11:03:26,2018-05-21,11:29:07,0.428055556,15.669514,-87.93671,GILDAN CHOLTEX,1.3,0.16,Si,del 21 al 27 de mayo
AAM110,2018-05-21,11:33:21,2018-05-21,11:56:11,0.380555556,15.667326,-87.938257,GILDAN CHOLTEX,1.1,0.07,Si,del 21 al 27 de mayo
AAM110,2018-05-21,11:56:31,2018-05-21,12:40:15,0.728888889,15.66736,-87.938317,GILDAN CHOLTEX,0,0.01,Si,del 21 al 27 de mayo
AAM110,2018-05-21,12:43:59,2018-05-21,14:54:52,2.181388889,15.667302,-87.938254,GILDAN CHOLTEX,0,0.06,Si,del 21 al 27 de mayo
AAM110,2018-05-21,14:57:29,2018-05-21,15:02:29,0.083333333,15.667967,-87.935822,GILDAN CHOLTEX,0.5,0.04,Si,del 21 al 27 de mayo
AAM110,2018-05-21,15:16:33,2018-05-21,15:26:17,0.162222222,15.671021,-87.942127,GILDAN CHOLTEX,1.3,0.23,Si,del 21 al 27 de mayo
AAM110,2018-05-21,15:35:19,2018-05-21,15:45:04,0.1625,15.674244,-87.935709,GILDAN CHOLTEX,2.8,0.15,Si,del 21 al 27 de mayo
AAM110,2018-05-21,16:20:45,2018-05-21,16:38:32,0.296388889,15.826563,-87.920258,PREDIO PUCAB DPT,31.2,0.59,No,del 21 al 27 de mayo
AAM110,2018-05-21,16:38:32,2018-05-21,16:49:42,0.186111111,15.826691,-87.920545,PREDIO PUCAB DPT,0,0.00,Si,del 21 al 27 de mayo
AAM110,2018-05-22,07:52:32,2018-05-22,08:25:47,0.554166667,15.826543,-87.920695,PREDIO PUCAB DPT,30.5,15.05,Si,del 21 al 27 de mayo
AAM110,2018-05-22,08:26:23,2018-05-22,08:41:28,0.251388889,15.826541,-87.920261,PREDIO PUCAB DPT,0.1,0.01,Si,del 21 al 27 de mayo
AAM110,2018-05-22,08:42:23,2018-05-22,08:55:05,0.211666667,15.826576,-87.919758,PREDIO PUCAB DPT,0,0.02,Si,del 21 al 27 de mayo
AAM110,2018-05-22,08:55:54,2018-05-22,09:25:05,0.486388889,15.826581,-87.920227,PREDIO PUCAB DPT,0.1,0.01,Si,del 21 al 27 de mayo
AAM110,2018-05-22,09:29:46,2018-05-22,09:35:37,0.0975,15.827343,-87.918253,PREDIO PUCAB DPT,0.3,0.08,Si,del 21 al 27 de mayo
AAM110,2018-05-22,10:14:34,2018-05-22,10:54:26,0.664444444,15.670683,-87.935707,GILDAN CHOLTEX,29.8,0.65,Si,del 21 al 27 de mayo
AAM110,2018-05-22,11:09:38,2018-05-22,11:23:35,0.2325,15.669913,-87.935653,GILDAN CHOLTEX,2.7,0.25,Si,del 21 al 27 de mayo
AAM110,2018-05-22,11:28:35,2018-05-22,11:36:04,0.124722222,15.667342,-87.937057,GILDAN CHOLTEX,0.3,0.08,Si,del 21 al 27 de mayo
AAM110,2018-05-22,11:44:08,2018-05-22,12:35:19,0.853055556,15.667244,-87.937205,GILDAN CHOLTEX,1,0.13,Si,del 21 al 27 de mayo
AAM110,2018-05-22,12:43:44,2018-05-22,13:07:07,0.389722222,15.6696,-87.935599,GILDAN CHOLTEX,0.5,0.14,Si,del 21 al 27 de mayo
AAM110,2018-05-22,13:27:19,2018-05-22,14:20:56,0.893611111,15.582753,-87.953924,ZONA LIBRE HONDURAS,12.9,0.34,Si,del 21 al 27 de mayo
AAM110,2018-05-22,14:34:37,2018-05-22,15:01:27,0.447222222,15.550749,-87.996336,REINTER SAP,9,0.23,Si,del 21 al 27 de mayo
AAM110,2018-05-22,17:18:23,2018-05-22,17:33:54,0.258611111,15.826527,-87.920581,PREDIO PUCAB DPT,73.6,2.28,Si,del 21 al 27 de mayo
AAM110,2018-05-23,07:51:14,2018-05-23,08:14:46,0.392222222,15.826446,-87.920613,PREDIO PUCAB DPT,112,14.29,Si,del 21 al 27 de mayo
AAM110,2018-05-23,08:16:01,2018-05-23,08:30:27,0.240555556,15.827348,-87.918243,PREDIO PUCAB DPT,0.4,0.02,Si,del 21 al 27 de mayo
AAM110,2018-05-23,09:21:20,2018-05-23,09:26:45,0.090277778,15.671238,-87.94326,GILDAN CHOLTEX,29.3,0.85,Si,del 21 al 27 de mayo
AAM110,2018-05-23,09:48:51,2018-05-23,10:21:41,0.547222222,15.667345,-87.936917,GILDAN CHOLTEX,3,0.37,Si,del 21 al 27 de mayo
AAM110,2018-05-23,10:23:13,2018-05-23,10:31:42,0.141388889,15.670061,-87.935507,GILDAN CHOLTEX,0.4,0.03,Si,del 21 al 27 de mayo
AAM110,2018-05-23,10:35:33,2018-05-23,11:33:01,0.957777778,15.674346,-87.935536,GILDAN CHOLTEX,1.2,0.06,Si,del 21 al 27 de mayo
AAM110,2018-05-23,11:47:41,2018-05-23,11:53:40,0.099722222,15.669481,-87.936784,GILDAN CHOLTEX,3.3,0.24,Si,del 21 al 27 de mayo
AAM110,2018-05-23,11:58:39,2018-05-23,12:24:47,0.435555556,15.668405,-87.945241,GILDAN CHOLTEX,1.1,0.08,Si,del 21 al 27 de mayo
AAM110,2018-05-23,12:24:47,2018-05-23,12:32:47,0.133333333,15.668405,-87.945241,GILDAN CHOLTEX,0.2,0.00,No,del 21 al 27 de mayo
