Placas,Fecha,Aceleracion Fuerte,apagado del vehiculo,Apertura Puerta Carga,Conexión alimentacion externa,Control de audio,Desconexión alimentacion externa,Distancia Recorrida,encendido del vehiculo,Equipo apagado,Equipo encendido,Exceso de velocidad,Fallo de Bateria Principal,Fin carga de bateria,Frenada Fuerte,Fuera del rango de velocidad,Horometro,Ingreso a,Inicio carga bateria,Interrogacion posicion,Interrogacion posicion Llamada,Maxima Velocidad,Movimiento Ilegal,Nivel bajo de bateria,Panico,Por tiempo de lectura,Posible Colisión,Primera localización despues de encendido,Pta cabina,Salida de,Tiempo de Actividad,Tiempo en Exceso de velocidad,Tiempo fuera del rango de velocidad,Tiempo Ralenti,Velocidad Promedio,Nombre de Informe
AAM571,24/05/2018,0,4,0,1,0,2,1.4,4,0,0,0,0,0,0,0,1.6075,0,0,0,0,19.2,0,0,0,110,0,0,0,0,1.616666667,0,0,0.033333333,8.5,Del 1 al 31 de mayo
AAM571,01/05/2018,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.708888889,0,0,0,0,9.2,0,0,0,53,0,0,0,0,0.716666667,0,0,0,8,Del 1 al 31 de mayo
AAM571,02/05/2018,0,5,0,1,0,1,11.6,5,0,0,0,0,0,0,0,6.555833333,1,0,0,0,32.9,0,0,0,408,0,0,0,1,6.566666667,0,0,0,10.1,Del 1 al 31 de mayo
AAM571,03/05/2018,0,7,0,0,0,0,9.2,7,0,0,0,0,0,0,0,9.0225,0,0,0,0,16.8,0,0,0,561,0,0,0,0,9.05,0,0,0,9.3,Del 1 al 31 de mayo
AAM571,04/05/2018,0,4,0,0,0,0,9.5,4,0,0,0,0,0,0,0,5.804444444,0,0,0,0,20.3,0,0,0,361,0,0,0,0,5.816666667,0,0,0,10.3,Del 1 al 31 de mayo
AAM571,05/05/2018,0,1,0,0,0,0,6.6,1,0,0,0,0,0,0,0,3.646111111,1,0,0,0,29.2,0,0,0,229,0,0,0,1,3.65,0,0,0,10.7,Del 1 al 31 de mayo
AAM571,06/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,07/05/2018,0,16,0,1,0,1,2.4,16,0,0,0,0,0,0,0,2.047777778,0,0,0,0,14,0,0,0,149,0,0,0,0,2.066666667,0,0,0,8,Del 1 al 31 de mayo
AAM571,08/05/2018,0,8,0,1,0,1,10.6,8,0,0,0,0,0,0,0,6.588055556,0,0,0,0,18.5,0,0,0,415,0,0,0,0,6.6,0,0,0,10.1,Del 1 al 31 de mayo
AAM571,09/05/2018,0,4,0,1,0,1,8.9,4,0,0,0,0,0,0,0,6.35,0,0,0,0,17.3,0,0,0,396,0,0,0,0,6.366666667,0,0,0,8.9,Del 1 al 31 de mayo
AAM571,10/05/2018,0,9,0,0,0,0,8.2,9,0,0,0,0,0,0,0,6.897222222,0,0,0,0,17.8,0,0,0,437,0,0,0,0,6.916666667,0,0,0,8.7,Del 1 al 31 de mayo
AAM571,11/05/2018,0,6,0,0,0,0,10.1,6,0,0,0,0,0,0,0,7.051388889,1,0,0,0,21.5,0,0,0,438,0,0,0,1,7.066666667,0,0,0,10.9,Del 1 al 31 de mayo
AAM571,12/05/2018,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,2.303333333,0,0,0,0,16.2,0,0,0,152,0,0,0,0,2.316666667,0,0,0,10.5,Del 1 al 31 de mayo
AAM571,13/05/2018,0,1,0,0,0,0,6.8,1,0,0,0,0,0,0,0,3.5825,0,0,0,0,19.8,0,0,0,225,0,0,0,0,3.583333333,0,0,0,9.6,Del 1 al 31 de mayo
AAM571,14/05/2018,0,6,0,0,0,0,8,6,0,0,0,0,0,0,0,5.628055556,2,0,0,0,58.6,0,0,0,354,0,0,0,2,5.65,0,0,0,10.7,Del 1 al 31 de mayo
AAM571,15/05/2018,0,5,0,0,0,0,6.6,5,0,0,0,0,0,0,0,5.219722222,0,0,0,0,15.3,0,0,0,329,0,0,0,0,5.233333333,0,0,0,8.3,Del 1 al 31 de mayo
AAM571,16/05/2018,0,4,0,0,0,0,5.2,4,0,0,0,0,0,0,0,5.987222222,0,0,0,0,14.1,0,0,0,371,0,0,0,0,6,0,0,0,7.7,Del 1 al 31 de mayo
AAM571,17/05/2018,0,6,0,0,0,0,4.1,6,0,0,0,0,0,0,0,5.068611111,0,0,0,0,12.5,0,0,0,320,0,0,0,0,5.083333333,0,0,0,8.4,Del 1 al 31 de mayo
AAM571,18/05/2018,0,8,0,1,0,1,6.8,8,0,0,0,0,0,0,0,6.818611111,0,0,0,0,14.9,0,0,0,428,0,0,0,0,6.833333333,0,0,0,9.1,Del 1 al 31 de mayo
AAM571,19/05/2018,0,7,0,1,0,1,9.6,7,0,0,0,0,0,0,0,3.1675,1,0,0,0,51.9,0,0,0,209,0,0,0,1,3.183333333,0,0,0,17.2,Del 1 al 31 de mayo
AAM571,20/05/2018,0,1,0,0,0,0,5.8,2,0,0,0,0,0,0,0,3.491944444,0,0,0,0,18.5,0,0,0,220,0,0,0,0,13.65,0,0,0,9,Del 1 al 31 de mayo
AAM571,21/05/2018,0,13,0,0,0,0,7.9,12,0,0,0,0,0,0,0,6.815555556,0,0,0,0,17.8,0,0,0,435,0,0,0,0,15.08333333,0,0,0,8.3,Del 1 al 31 de mayo
AAM571,22/05/2018,0,6,0,1,0,1,4.8,6,0,0,0,0,0,0,0,5.796111111,0,0,0,0,14.1,0,0,0,364,0,0,0,0,5.8,0,0,0,8,Del 1 al 31 de mayo
AAM571,23/05/2018,0,5,0,1,0,1,6.2,5,0,0,0,0,0,0,0,4.919444444,0,0,0,0,19.9,0,0,0,310,0,0,0,0,4.916666667,0,0,0,11.4,Del 1 al 31 de mayo
AAM571,25/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,26/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,27/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,28/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,29/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,30/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,31/05/2018,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.001111111,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,24/05/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.269722222,0,0,0,0,0,0,0,0,26,0,0,0,0,0.266666667,0,0,0,0,Del 1 al 31 de mayo
AAM571,01/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,02/05/2018,0,6,0,0,0,0,135.3,6,0,0,0,0,0,0,259,6.329722222,1,0,0,0,82.1,0,0,0,396,0,0,0,2,6.333333333,0,0,1.016666667,51.6,Del 1 al 31 de mayo
AAM571,03/05/2018,0,21,0,1,0,1,207.1,21,0,0,0,0,0,0,100,7.131666667,0,0,0,0,80.8,0,0,0,465,0,0,0,0,7.166666667,0,0,0.55,45.8,Del 1 al 31 de mayo
AAM571,04/05/2018,0,2,0,0,0,0,243.3,2,0,0,0,0,0,0,0,6.852777778,0,0,0,0,88.7,0,0,0,422,0,0,0,0,6.866666667,0,0,0.65,44.9,Del 1 al 31 de mayo
AAM571,05/05/2018,0,7,0,0,0,0,502.6,8,0,0,0,0,0,0,0,14.47416667,0,0,0,0,90.1,0,0,0,889,0,0,0,0,14.53333333,0,0,1.35,50.3,Del 1 al 31 de mayo
AAM571,06/05/2018,0,4,0,1,0,1,512.9,3,0,0,0,0,0,0,0,13.24166667,0,0,0,0,87.4,0,0,0,800,0,0,0,0,13.25,0,0,0.75,47.9,Del 1 al 31 de mayo
AAM571,07/05/2018,0,18,0,1,0,1,170.4,18,0,0,0,0,0,0,0,7.6325,2,0,0,0,77.2,0,0,0,488,0,0,0,2,7.65,0,0,0.416666667,42.5,Del 1 al 31 de mayo
AAM571,08/05/2018,0,14,0,0,0,0,144.1,14,0,0,0,0,0,0,0,5.671111111,4,0,0,0,79.8,0,0,0,367,0,0,0,4,5.7,0,0,0.45,43,Del 1 al 31 de mayo
AAM571,09/05/2018,0,3,0,0,0,0,365.5,3,0,0,0,0,0,0,0,8.266388889,0,0,0,0,87,0,0,0,508,0,0,0,0,8.283333333,0,0,0,47.5,Del 1 al 31 de mayo
AAM571,10/05/2018,0,6,0,0,0,0,586.2,6,0,0,0,0,0,0,0,15.37583333,0,0,0,0,89,0,0,0,938,0,0,0,0,15.41666667,0,0,0.8,49.6,Del 1 al 31 de mayo
AAM571,11/05/2018,0,4,0,0,0,0,430.3,4,0,0,0,0,0,0,0,8.874722222,4,0,0,0,94.9,0,0,0,545,0,0,0,3,8.883333333,0,0,0.116666667,55.2,Del 1 al 31 de mayo
AAM571,12/05/2018,0,7,0,0,0,0,187.2,7,0,0,0,0,0,0,0,6.115555556,3,0,0,0,77.6,0,0,0,386,0,0,0,4,6.133333333,0,0,0.3,43.5,Del 1 al 31 de mayo
AAM571,13/05/2018,0,2,0,0,0,0,242.7,2,0,0,0,0,0,0,0,5.596666667,0,0,0,0,88,0,0,0,345,0,0,0,0,5.6,0,0,0.033333333,48,Del 1 al 31 de mayo
AAM571,14/05/2018,0,4,0,0,0,0,1.5,4,0,0,0,0,0,0,0,0.666111111,0,0,0,0,15.8,0,0,0,54,0,0,0,0,0.666666667,0,0,0,12.4,Del 1 al 31 de mayo
AAM571,15/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,16/05/2018,0,1,0,0,0,0,23.5,2,0,0,0,0,0,0,0,0.576388889,0,0,0,0,82.7,0,0,0,46,0,0,0,0,0.583333333,0,0,0,56.6,Del 1 al 31 de mayo
AAM571,17/05/2018,0,11,0,0,0,0,301.2,10,0,0,0,0,0,0,0,7.808055556,1,0,0,0,94.1,0,0,0,490,0,0,0,1,7.85,0,0,0.3,50.2,Del 1 al 31 de mayo
AAM571,18/05/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.041944444,0,0,0,0,0,0,0,0,13,0,0,0,0,0.05,0,0,0,0,Del 1 al 31 de mayo
AAM571,19/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,20/05/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.077222222,0,0,0,0,0,0,0,0,14,0,0,0,0,0.066666667,0,0,0,0,Del 1 al 31 de mayo
AAM571,21/05/2018,0,4,0,0,0,0,76.9,4,0,0,0,0,0,0,0,1.651111111,3,0,0,0,77.9,0,0,0,114,0,0,0,3,1.666666667,0,0,0,55.1,Del 1 al 31 de mayo
AAM571,22/05/2018,0,9,0,0,0,0,235.2,10,0,0,0,0,0,0,0,8.013611111,1,0,0,0,82.5,0,0,0,504,0,0,0,1,8.066666667,0,0,1.25,50.9,Del 1 al 31 de mayo
AAM571,23/05/2018,0,6,0,0,0,0,485.6,5,0,0,0,0,0,0,0,12.4175,2,0,0,0,86.2,0,0,0,760,0,0,0,2,12.41666667,0,0,0.15,44.6,Del 1 al 31 de mayo
AAM571,25/05/2018,0,8,0,0,0,0,378.5,8,0,0,0,0,0,0,0,10.63083333,1,0,0,0,86.6,0,0,0,656,0,0,0,1,10.65,0,0,0.333333333,50.6,Del 1 al 31 de mayo
AAM571,26/05/2018,0,4,0,0,0,0,119.2,4,0,0,0,0,0,0,0,2.895277778,0,0,0,0,79.7,0,0,0,188,0,0,0,0,2.9,0,0,0,52.4,Del 1 al 31 de mayo
AAM571,27/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,28/05/2018,0,12,0,0,0,0,292.4,12,0,0,0,0,0,5,0,8.270555556,0,0,0,0,119.3,0,0,0,520,0,0,0,0,8.316666667,0,0,0.766666667,52.5,Del 1 al 31 de mayo
AAM571,29/05/2018,0,4,0,0,0,0,5,4,0,0,0,0,0,0,0,0.74,0,0,0,0,25.1,0,0,0,59,0,0,0,0,0.75,0,0,0.016666667,14.7,Del 1 al 31 de mayo
AAM571,30/05/2018,0,7,0,0,0,0,134.5,7,0,0,0,0,0,0,0,3.983055556,0,0,0,0,77.3,0,0,0,255,0,0,0,0,4,0,0,0.216666667,49.5,Del 1 al 31 de mayo
AAM571,31/05/2018,0,7,0,0,0,0,430.7,7,0,0,0,0,0,0,0,12.7625,1,0,0,0,87.8,0,0,0,784,0,0,0,1,12.8,0,0,0.566666667,40.6,Del 1 al 31 de mayo
AAM571,24/05/2018,0,9,0,0,0,0,264.9,9,0,0,0,0,0,0,0,8.374444444,4,0,0,0,85.4,0,0,0,523,0,0,0,4,8.416666667,0,0,0.183333333,50.3,Del 1 al 31 de mayo
AAM571,01/05/2018,0,8,0,2,0,2,117.1,7,0,0,0,0,0,0,0,2.738888889,0,0,0,0,96.5,0,0,0,181,0,0,0,0,0,0,0,0,57.7,Del 1 al 31 de mayo
AAM571,02/05/2018,0,6,0,2,0,2,516.6,6,0,0,0,0,0,7,6,10.45444444,0,0,0,0,123.5,0,0,0,644,0,0,0,0,10.46666667,0,0,0,56.1,Del 1 al 31 de mayo
AAM571,03/05/2018,0,8,0,0,0,0,18.9,7,0,0,0,0,0,0,0,2.156388889,0,0,0,0,42.4,0,0,0,147,0,0,0,0,0,0,0,0,15.6,Del 1 al 31 de mayo
AAM571,04/05/2018,0,15,0,7,0,7,333.1,15,0,0,0,0,0,0,0,8.335277778,0,0,0,0,96,0,0,0,527,0,0,0,0,8.35,0,0,0,54.5,Del 1 al 31 de mayo
AAM571,05/05/2018,0,15,0,3,0,3,528.8,15,0,0,0,0,0,0,1,13.74361111,0,0,0,0,114.1,0,0,0,851,0,0,0,0,13.76666667,0,0,0,49.6,Del 1 al 31 de mayo
AAM571,06/05/2018,0,5,0,2,0,2,0.1,5,0,0,0,0,0,0,0,0.178333333,0,0,0,0,6.1,0,0,0,27,0,0,0,0,0.2,0,0,0,6.1,Del 1 al 31 de mayo
AAM571,07/05/2018,0,8,0,2,0,2,34.1,8,0,0,0,0,0,0,0,1.383888889,0,0,0,0,86,0,0,0,101,0,0,0,0,1.416666667,0,0,0,41.4,Del 1 al 31 de mayo
AAM571,08/05/2018,0,8,0,2,0,2,117.1,8,0,0,0,0,0,0,0,2.467222222,0,0,0,0,95.9,0,0,0,168,0,0,0,0,2.483333333,0,0,0,58.1,Del 1 al 31 de mayo
AAM571,09/05/2018,0,9,0,2,0,2,519.2,10,0,0,0,0,0,9,6,8.6825,0,0,0,0,120.5,0,0,0,540,0,0,0,0,8.716666667,0,0,0,68.1,Del 1 al 31 de mayo
AAM571,10/05/2018,0,9,0,2,0,2,3.4,8,0,0,0,0,0,0,0,1.0575,0,0,0,0,29,0,0,0,80,0,0,0,0,1.1,0,0,0,15.5,Del 1 al 31 de mayo
AAM571,11/05/2018,0,19,0,7,0,7,19.1,19,0,0,0,0,0,0,0,2.823888889,0,0,0,0,26.5,0,0,0,199,0,0,0,0,2.833333333,0,0,0,13.3,Del 1 al 31 de mayo
AAM571,12/05/2018,0,10,0,2,0,2,333.4,10,0,0,0,0,0,1,5,7.064166667,0,0,0,0,101.8,0,0,0,446,0,0,0,0,7.1,0,0,0,57.8,Del 1 al 31 de mayo
AAM571,13/05/2018,0,14,0,1,0,1,501.7,14,0,0,0,0,0,0,0,11.93083333,5,0,0,0,112.2,0,0,0,741,0,0,0,5,11.96666667,0,0,0,55.1,Del 1 al 31 de mayo
AAM571,14/05/2018,0,8,0,1,0,1,107.4,8,0,0,0,0,0,0,0,3.6525,2,0,0,0,96.4,0,0,0,235,0,0,0,2,3.666666667,0,0,0,55.1,Del 1 al 31 de mayo
AAM571,15/05/2018,0,22,0,6,0,6,122.8,22,0,0,0,0,0,0,0,4.87,2,0,0,0,89.4,0,0,0,328,0,0,0,2,4.883333333,0,0,0,48.7,Del 1 al 31 de mayo
AAM571,16/05/2018,0,26,0,8,0,8,213.8,26,0,0,0,0,0,0,0,8.1125,5,0,0,0,100.3,0,0,0,525,0,0,0,5,8.133333333,0,0,0,51.5,Del 1 al 31 de mayo
AAM571,17/05/2018,0,18,0,5,0,5,177.4,18,0,0,0,0,0,0,0,7.98,3,0,0,0,105,0,0,0,511,0,0,0,2,8.016666667,0,0,0,53.7,Del 1 al 31 de mayo
AAM571,18/05/2018,0,5,0,2,0,2,0.4,5,0,0,0,0,0,0,0,1.506666667,0,0,0,0,9.3,0,0,0,105,0,0,0,0,1.533333333,0,0,0,9.3,Del 1 al 31 de mayo
AAM571,19/05/2018,0,13,0,2,0,2,32.1,13,0,0,0,0,0,0,0,3.015,0,0,0,0,79.3,0,0,0,207,0,0,0,0,3.05,0,0,0,47,Del 1 al 31 de mayo
AAM571,20/05/2018,0,5,0,2,0,2,72.1,5,0,0,0,0,0,0,0,3.170833333,1,0,0,0,93.7,0,0,0,205,0,0,0,1,3.183333333,0,0,0,50,Del 1 al 31 de mayo
AAM571,21/05/2018,0,11,0,2,0,2,417,10,0,0,0,0,0,0,1,11.4075,1,0,0,0,99.2,0,0,0,707,0,0,0,1,0,0,0,0,49.1,Del 1 al 31 de mayo
AAM571,22/05/2018,0,8,0,3,0,3,181.9,8,0,0,0,0,0,0,1,5.922222222,0,0,0,0,111.2,0,0,0,373,0,0,0,0,5.95,0,0,0,49.5,Del 1 al 31 de mayo
AAM571,23/05/2018,0,10,0,4,0,4,7.4,10,0,0,0,0,0,0,0,2.413888889,0,0,0,0,33.9,0,0,0,168,0,0,0,0,2.433333333,0,0,0,14.9,Del 1 al 31 de mayo
AAM571,25/05/2018,0,16,0,5,0,5,0.6,16,0,0,0,0,0,0,0,1.043888889,0,0,0,0,20,0,0,0,89,0,0,0,0,1.066666667,0,0,0,13.5,Del 1 al 31 de mayo
AAM571,26/05/2018,0,8,0,3,0,3,315,8,0,0,0,0,0,0,0,8.6125,0,0,0,0,98.4,0,0,0,536,0,0,0,0,8.633333333,0,0,0,46.4,Del 1 al 31 de mayo
AAM571,27/05/2018,0,4,0,2,0,2,38.3,4,0,0,0,0,0,0,0,1.158333333,0,0,0,0,81.7,0,0,0,84,0,0,0,0,1.183333333,0,0,0,46.3,Del 1 al 31 de mayo
AAM571,28/05/2018,0,22,0,13,0,13,414.1,22,0,0,0,0,0,1,5,11.74694444,2,0,0,0,104.3,0,0,0,742,0,0,0,2,11.78333333,0,0,0,60.5,Del 1 al 31 de mayo
AAM571,29/05/2018,0,11,0,2,0,2,516.4,11,0,0,0,0,0,3,1,10.92638889,0,0,0,0,115.7,0,0,0,678,0,0,0,0,10.95,0,0,0,55.1,Del 1 al 31 de mayo
AAM571,30/05/2018,0,6,0,2,0,2,0.1,6,0,0,0,0,0,0,0,0.476666667,0,0,0,0,0,0,0,0,43,0,0,0,0,0.5,0,0,0,0,Del 1 al 31 de mayo
AAM571,31/05/2018,0,5,0,1,0,1,9.3,5,0,0,0,0,0,0,0,1.999166667,0,0,0,0,23.1,0,0,0,135,0,0,0,0,2,0,0,0,10.2,Del 1 al 31 de mayo
AAM571,24/05/2018,0,29,0,6,0,6,177.1,29,0,0,0,0,0,0,0,7.278333333,0,0,0,0,93.9,0,0,0,479,0,0,0,0,7.316666667,0,0,0,46.1,Del 1 al 31 de mayo
AAM571,01/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,71,0,0,0,0,0,0,0,0,5,Del 1 al 31 de mayo
AAM571,02/05/2018,0,4,0,1,0,1,181.6,4,0,0,0,0,0,0,379,7.319444444,0,0,0,0,94.2,0,0,0,474,0,0,0,0,7.4,0,0,0,45.5,Del 1 al 31 de mayo
AAM571,03/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,04/05/2018,0,3,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0.633055556,0,0,0,0,15.8,0,0,0,54,0,0,0,0,0.633333333,0,0,0,10.5,Del 1 al 31 de mayo
AAM571,05/05/2018,0,3,0,0,0,0,297.2,3,0,0,0,0,0,0,0,8.629722222,1,0,0,0,93.6,0,0,0,529,0,0,0,1,8.633333333,0,0,0,42.2,Del 1 al 31 de mayo
AAM571,06/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,07/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,08/05/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.084166667,0,0,0,0,0,0,0,0,16,0,0,0,0,0.083333333,0,0,0,0,Del 1 al 31 de mayo
AAM571,09/05/2018,0,8,0,0,0,0,196.5,8,0,0,0,0,0,0,0,6.166111111,5,0,0,0,75.9,0,0,0,389,0,0,0,5,6.166666667,0,0,0,42.8,Del 1 al 31 de mayo
AAM571,10/05/2018,0,6,0,0,0,0,246.9,6,0,0,0,0,0,0,0,6.964444444,0,0,0,0,96.6,0,0,0,431,0,0,0,0,6.966666667,0,0,0,46.4,Del 1 al 31 de mayo
AAM571,11/05/2018,0,10,0,1,0,1,63.7,10,0,0,0,0,0,0,0,3.175555556,0,0,0,0,69.6,0,0,0,213,0,0,0,0,3.2,0,0,0,42.8,Del 1 al 31 de mayo
AAM571,12/05/2018,0,3,0,0,0,0,351,3,0,0,0,0,0,0,0,10.28611111,0,0,0,0,85.4,0,0,0,628,0,0,0,0,10.3,0,0,0,46.5,Del 1 al 31 de mayo
AAM571,13/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,14/05/2018,0,7,0,0,0,0,7.7,7,0,0,0,0,0,0,0,1.095555556,0,0,0,0,59.3,0,0,0,83,0,0,0,0,1.116666667,0,0,0,23,Del 1 al 31 de mayo
AAM571,15/05/2018,0,7,0,0,0,0,158.3,8,0,0,0,0,0,0,0,5.379444444,0,0,0,0,80.4,0,0,0,343,0,0,0,0,5.416666667,0,0,0,46.8,Del 1 al 31 de mayo
AAM571,16/05/2018,0,7,0,0,0,0,459.1,6,0,0,0,0,0,0,0,13.58055556,0,0,0,0,85.7,0,0,0,829,0,0,0,0,13.6,0,0,0,42.1,Del 1 al 31 de mayo
AAM571,17/05/2018,0,16,0,0,0,0,254.4,16,0,0,0,0,0,0,0,6.731944444,4,0,0,0,91,0,0,0,434,0,0,0,3,6.766666667,0,0,0,51.3,Del 1 al 31 de mayo
AAM571,18/05/2018,0,15,0,0,0,0,253.5,15,0,0,0,0,0,0,0,7.264722222,1,0,0,0,89.5,0,0,0,464,0,0,0,1,7.3,0,0,0,48.2,Del 1 al 31 de mayo
AAM571,19/05/2018,0,6,0,0,0,0,498.4,7,0,0,0,0,0,0,0,13.22083333,1,0,0,0,89.8,0,0,0,811,0,0,0,1,13.26666667,0,0,0,49,Del 1 al 31 de mayo
AAM571,20/05/2018,0,2,0,0,0,0,107.1,1,0,0,0,0,0,0,0,2.891666667,1,0,0,0,71.9,0,0,0,183,0,0,0,1,2.883333333,0,0,0,44.8,Del 1 al 31 de mayo
AAM571,21/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM571,22/05/2018,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.406388889,0,0,0,0,0,0,0,0,37,0,0,0,0,0.416666667,0,0,0,0,Del 1 al 31 de mayo
AAM571,23/05/2018,0,3,0,1,0,1,3.5,3,0,0,0,0,0,0,0,0.559166667,1,0,0,0,55.8,0,0,0,45,0,0,0,1,0.566666667,0,0,0,23.9,Del 1 al 31 de mayo
AAM571,25/05/2018,0,3,0,0,0,0,315.2,3,0,0,0,0,0,0,0,8.556111111,1,0,0,0,84.3,0,0,0,526,0,0,0,2,8.583333333,0,0,0,41.7,Del 1 al 31 de mayo
AAM571,26/05/2018,0,8,0,1,0,1,268,8,0,0,0,0,0,0,3,10.45916667,2,0,0,0,101.4,0,0,0,645,0,0,0,2,10.46666667,0,0,0,51.8,Del 1 al 31 de mayo
AAM571,27/05/2018,0,5,0,0,0,0,115.1,5,0,0,0,0,0,0,0,3.039444444,1,0,0,0,106.3,0,0,0,197,0,0,0,1,3.05,0,0,0,50.8,Del 1 al 31 de mayo
AAM571,28/05/2018,0,10,0,1,0,1,390.8,10,0,0,0,0,0,0,0,13.23805556,1,0,0,0,100.6,0,0,0,820,0,0,0,1,13.3,0,0,0,45.1,Del 1 al 31 de mayo
AAM571,29/05/2018,0,11,0,0,0,0,307.2,11,0,0,0,0,0,0,0,8.925555556,1,0,0,0,80.5,0,0,0,558,0,0,0,1,8.95,0,0,0,47.2,Del 1 al 31 de mayo
AAM571,30/05/2018,0,2,0,1,0,1,0.1,2,0,0,0,0,0,0,0,0.212777778,0,0,0,0,6.4,0,0,0,24,0,0,0,0,0.216666667,0,0,0,6.4,Del 1 al 31 de mayo
AAM571,31/05/2018,0,3,0,0,0,0,2.8,3,0,0,0,0,0,0,0,0.466944444,1,0,0,0,52.9,0,0,0,41,0,0,0,1,0.483333333,0,0,0,21.4,Del 1 al 31 de mayo
AAM571,24/05/2018,0,11,0,0,0,0,302.1,11,0,0,0,0,0,0,0,8.330833333,2,0,0,0,86.3,0,0,0,524,0,0,0,1,8.35,0,0,0,49.1,Del 1 al 31 de mayo
AAM572,01/05/2018,0,3,0,0,0,0,245.9,2,0,0,0,0,0,0,50,6.356111111,0,0,0,0,98.1,0,0,0,393,0,0,0,0,6.366666667,0,0,0,42.3,Del 1 al 31 de mayo
AAM572,02/05/2018,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,13,0,0,0,0,0.033333333,0,0,0,0,Del 1 al 31 de mayo
AAM572,03/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Del 1 al 31 de mayo
AAM572,04/05/2018,0,9,0,0,0,0,31.3,9,0,0,0,0,0,0,0,4.838055556,0,0,0,0,69.4,0,0,0,310,0,0,0,0,4.85,0,0,0,36.8,Del 1 al 31 de mayo
AAM572,05/05/2018,0,10,0,0,0,0,26.6,10,0,0,0,0,0,0,0,1.477777778,0,0,0,0,79.1,0,0,0,107,0,0,0,0,1.483333333,0,0,0,47.4,Del 1 al 31 de mayo
