"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost","sales","estimate"
"Amigo Lox","Shelf Emptiers","Food",1,"Daily Paper Radio TV",1,3,10789,11.84,7.63773512357051
"Amigo Lox","Super Wallet Savers","Food",1,"Cash Register Handout",1,2,14019,8.88,7.63773512357051
"Amigo Lox","Super Wallet Savers","Food",1,"Daily Paper Radio",1,4,10914,8.88,7.63773512357051
"Amigo Lox","Three for One","Food",1,"Product Attachment",1,3,12247,8.88,7.63773512357051
"Amigo Lox","Two Day Sale","Food",1,"Daily Paper Radio",1,4,11252,8.88,7.63773512357051
"Amigo Lox","Two Day Sale","Food",1,"Sunday Paper",1,3,12688,8.88,7.63773512357051
"Amigo Lox","You Save Days","Food",1,"Bulk Mail",1,4,13181,14.8,7.63773512357051
"Amigo Lox","You Save Days","Food",1,"TV",1,2,10822,8.88,7.63773512357051
"Amigo Scallops","'No Promotion","Food",0,"No Media",0,0,0,438.03,265.19826956013
"Amigo Scallops","Big Promo","Food",0,"Sunday Paper",1,2,5112,8.37,6.63494354512949
"Amigo Scallops","Double Down Sale","Food",0,"Daily Paper Radio",1,4,6267,16.74,6.63494354512949
"Amigo Scallops","Double Your Savings","Food",0,"Radio",1,2,9443,16.74,6.63494354512949
"Amigo Scallops","Go For It","Food",0,"Daily Paper Radio TV",1,4,10055,8.37,6.63494354512949
"Amigo Scallops","Green Light Days","Food",0,"Street Handout",1,2,13342,5.58,6.63494354512949
"Amigo Scallops","Savings Galore","Food",0,"Bulk Mail",1,3,7605,2.79,6.63494354512949
"Amigo Scallops","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,5.58,6.63494354512949
"Amigo Scallops","Super Savers","Food",0,"In-Store Coupon",1,4,13466,8.37,6.63494354512949
"Amigo Scallops","You Save Days","Food",0,"TV",1,2,10822,8.37,6.63494354512949
"Applause Canned Mixed Fruit","'No Promotion","Food",1,"No Media",0,0,0,417.2,266.201061138571
"Applause Canned Mixed Fruit","Big Time Savings","Food",1,"Daily Paper Radio TV",1,4,12067,5.6,7.63773512357051
"Applause Canned Mixed Fruit","Cash Register Lottery","Food",1,"Sunday Paper Radio",1,29,12361,11.2,7.63773512357051
"Applause Canned Mixed Fruit","Free For All","Food",1,"Sunday Paper Radio",1,3,12624,11.2,7.63773512357051
"Applause Canned Mixed Fruit","High Roller Savings","Food",1,"Daily Paper",1,4,10184,8.4,7.63773512357051
"Applause Canned Mixed Fruit","Price Cutters","Food",1,"Cash Register Handout",1,3,14552,5.6,7.63773512357051
"Applause Canned Mixed Fruit","Price Destroyers","Food",1,"Sunday Paper",1,3,12144,11.2,7.63773512357051
"Applause Canned Mixed Fruit","Price Savers","Food",1,"Product Attachment",1,3,6227,11.2,7.63773512357051
"Applause Canned Mixed Fruit","Save-It Sale","Food",1,"Product Attachment",1,3,6025,11.2,7.63773512357051
"Applause Canned Mixed Fruit","Shelf Clearing Days","Food",1,"Radio",1,3,9977,11.2,7.63773512357051
"Applause Canned Mixed Fruit","Shelf Emptiers","Food",1,"Daily Paper Radio TV",1,3,10789,11.2,7.63773512357051
"Applause Canned Mixed Fruit","Super Duper Savers","Food",1,"Cash Register Handout",1,4,12950,8.4,7.63773512357051
"Applause Canned Mixed Fruit","Super Duper Savers","Food",1,"Daily Paper",1,1,10091,5.6,7.63773512357051
"Applause Canned Mixed Fruit","Super Savers","Food",1,"Cash Register Handout",1,4,7151,8.4,7.63773512357051
"Applause Canned Mixed Fruit","Super Wallet Savers","Food",1,"Cash Register Handout",1,2,14019,8.4,7.63773512357051
"Applause Canned Mixed Fruit","Two Day Sale","Food",1,"Sunday Paper",1,3,11205,11.2,7.63773512357051
"Applause Canned Mixed Fruit","Unbeatable Price Savers","Food",1,"Sunday Paper Radio",1,2,7845,5.6,7.63773512357051
"Applause Canned Mixed Fruit","Weekend Markdown","Food",1,"Daily Paper Radio TV",1,3,7524,11.2,7.63773512357051
"Applause Canned Peaches","'No Promotion","Food",0,"No Media",0,0,0,250.38,265.19826956013
"Applause Canned Peaches","Best Savings","Food",0,"Radio",1,4,13141,9.36,6.63494354512949
"Applause Canned Peaches","Bye Bye Baby","Food",0,"TV",1,4,6292,7.02,6.63494354512949
"Applause Canned Peaches","Cash Register Lottery","Food",0,"Daily Paper Radio",1,29,5986,7.02,6.63494354512949
"Applause Canned Peaches","Dimes Off","Food",0,"Daily Paper Radio TV",1,2,9647,7.02,6.63494354512949
"Applause Canned Peaches","High Roller Savings","Food",0,"Daily Paper",1,4,10184,14.04,6.63494354512949
"Applause Canned Peaches","Mystery Sale","Food",0,"Bulk Mail",1,2,8497,9.36,6.63494354512949
"Applause Canned Peaches","Price Savers","Food",0,"Product Attachment",1,3,6227,4.68,6.63494354512949
"Applause Canned Peaches","Price Smashers","Food",0,"Product Attachment",1,3,13823,7.02,6.63494354512949
"Applause Canned Peaches","Sales Galore","Food",0,"Product Attachment",1,3,14908,4.68,6.63494354512949
"Applause Canned Peaches","Saving Days","Food",0,"Daily Paper Radio",1,2,11836,7.02,6.63494354512949
"Applause Canned Peaches","Shelf Emptiers","Food",0,"Daily Paper Radio TV",1,3,10789,4.68,6.63494354512949
"Applause Canned Peaches","Tip Top Savings","Food",0,"Daily Paper Radio TV",1,4,5490,9.36,6.63494354512949
"Applause Canned Peaches","You Save Days","Food",0,"Bulk Mail",1,4,13181,9.36,6.63494354512949
"Atomic Bubble Gum","'No Promotion","Food",0,"No Media",0,0,0,562.77,265.19826956013
"Atomic Bubble Gum","Big Time Discounts","Food",0,"Product Attachment",1,2,10993,6.66,6.63494354512949
"Atomic Bubble Gum","Big Time Savings","Food",0,"Daily Paper",1,2,7732,9.99,6.63494354512949
"Atomic Bubble Gum","Cash Register Lottery","Food",0,"Sunday Paper Radio",1,29,12361,6.66,6.63494354512949
"Atomic Bubble Gum","Dollar Cutters","Food",0,"Bulk Mail",1,4,14126,16.65,6.63494354512949
"Atomic Bubble Gum","Dollar Days","Food",0,"Sunday Paper",1,1,14304,9.99,6.63494354512949
"Atomic Bubble Gum","Double Down Sale","Food",0,"Daily Paper",1,1,5596,6.66,6.63494354512949
"Atomic Bubble Gum","Free For All","Food",0,"Sunday Paper Radio",1,3,12624,13.32,6.63494354512949
"Atomic Bubble Gum","Price Winners","Food",0,"Street Handout",1,2,6879,6.66,6.63494354512949
"Atomic Bubble Gum","Sale Winners","Food",0,"Daily Paper",1,4,8959,9.99,6.63494354512949
"Atomic Bubble Gum","Sales Galore","Food",0,"Bulk Mail",1,4,14245,9.99,6.63494354512949
"Atomic Bubble Gum","Save-It Sale","Food",0,"Daily Paper Radio TV",1,3,8937,23.31,6.63494354512949
"Atomic Bubble Gum","Save-It Sale","Food",0,"Product Attachment",1,3,6025,13.32,6.63494354512949
"Atomic Bubble Gum","Super Savers","Food",0,"Sunday Paper Radio",1,2,6499,9.99,6.63494354512949
"Atomic Bubble Gum","Two Day Sale","Food",0,"Sunday Paper",1,3,12688,9.99,6.63494354512949
"Atomic Bubble Gum","Wallet Savers","Food",0,"Sunday Paper Radio TV",1,4,7995,19.98,6.63494354512949
"Atomic Malted Milk Balls","'No Promotion","Food",0,"No Media",0,0,0,261.66,265.19826956013
"Atomic Malted Milk Balls","Best Savings","Food",0,"Radio",1,4,13141,7.12,6.63494354512949
"Atomic Malted Milk Balls","Big Promo","Food",0,"Sunday Paper",1,2,5112,3.56,6.63494354512949
"Atomic Malted Milk Balls","Price Destroyers","Food",0,"TV",1,1,10417,5.34,6.63494354512949
"Atomic Malted Milk Balls","Price Savers","Food",0,"Cash Register Handout",1,3,12820,3.56,6.63494354512949
"Atomic Malted Milk Balls","Price Slashers","Food",0,"Radio",1,3,7698,3.56,6.63494354512949
"Atomic Malted Milk Balls","Price Winners","Food",0,"Cash Register Handout",1,4,10377,5.34,6.63494354512949
"Atomic Malted Milk Balls","Save-It Sale","Food",0,"Product Attachment",1,3,6025,5.34,6.63494354512949
"Atomic Malted Milk Balls","Savings Galore","Food",0,"Street Handout",1,3,13853,5.34,6.63494354512949
"Atomic Malted Milk Balls","Savings Galore","Food",0,"Sunday Paper Radio",1,4,10526,3.56,6.63494354512949
"Atomic Malted Milk Balls","Super Duper Savers","Food",0,"Daily Paper",1,1,9100,8.9,6.63494354512949
"Atomic Malted Milk Balls","Unbeatable Price Savers","Food",0,"Daily Paper Radio TV",1,3,13777,5.34,6.63494354512949
"Atomic Malted Milk Balls","Unbeatable Price Savers","Food",0,"Product Attachment",1,4,12436,3.56,6.63494354512949
"Atomic Malted Milk Balls","Wallet Savers","Food",0,"Sunday Paper Radio TV",1,4,7995,7.12,6.63494354512949
"Atomic Malted Milk Balls","You Save Days","Food",0,"TV",1,2,10822,5.34,6.63494354512949
"Atomic Mint Chocolate Bar","'No Promotion","Food",1,"No Media",0,0,0,115.2,266.201061138571
"Atomic Mint Chocolate Bar","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,1.8,7.63773512357051
"Atomic Mint Chocolate Bar","Dollar Cutters","Food",1,"Bulk Mail",1,4,14126,3.6,7.63773512357051
"Atomic Mint Chocolate Bar","Green Light Special","Food",1,"In-Store Coupon",1,2,12302,2.7,7.63773512357051
"Atomic Mint Chocolate Bar","High Roller Savings","Food",1,"Daily Paper",1,4,10184,3.6,7.63773512357051
"Atomic Mint Chocolate Bar","One Day Sale","Food",1,"Cash Register Handout",1,1,6759,0.9,7.63773512357051
"Atomic Mint Chocolate Bar","Price Destroyers","Food",1,"Sunday Paper Radio",1,4,11505,3.6,7.63773512357051
"Atomic Mint Chocolate Bar","Price Savers","Food",1,"Product Attachment",1,3,6227,4.5,7.63773512357051
"Atomic Mint Chocolate Bar","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,2.7,7.63773512357051
"Atomic Mint Chocolate Bar","Sales Days","Food",1,"Daily Paper",1,1,6271,6.3,7.63773512357051
"Atomic Mint Chocolate Bar","Save-It Sale","Food",1,"Daily Paper Radio TV",1,3,8937,3.6,7.63773512357051
"Atomic Mint Chocolate Bar","Save-It Sale","Food",1,"Product Attachment",1,3,6025,3.6,7.63773512357051
"Atomic Mint Chocolate Bar","You Save Days","Food",1,"Bulk Mail",1,4,13181,6.3,7.63773512357051
"Atomic Mints","'No Promotion","Food",0,"No Media",0,0,0,267.84,265.19826956013
"Atomic Mints","Big Promo","Food",0,"Sunday Paper",1,2,5112,21.6,6.63494354512949
"Atomic Mints","Big Time Discounts","Food",0,"Daily Paper",1,2,8186,6.48,6.63494354512949
"Atomic Mints","Cash Register Lottery","Food",0,"In-Store Coupon",1,29,9578,8.64,6.63494354512949
"Atomic Mints","Dollar Days","Food",0,"Daily Paper Radio",1,3,13881,8.64,6.63494354512949
"Atomic Mints","Double Down Sale","Food",0,"Daily Paper",1,1,5596,6.48,6.63494354512949
"Atomic Mints","Double Down Sale","Food",0,"Daily Paper Radio",1,4,6267,6.48,6.63494354512949
"Atomic Mints","Price Savers","Food",0,"Cash Register Handout",1,3,12820,6.48,6.63494354512949
"Atomic Mints","Sales Days","Food",0,"Daily Paper",1,2,9166,6.48,6.63494354512949
"Atomic Mints","Save-It Sale","Food",0,"Daily Paper Radio",1,2,6484,4.32,6.63494354512949
"Atomic Mints","Savings Galore","Food",0,"Street Handout",1,3,13853,6.48,6.63494354512949
"Atomic Mints","Shelf Clearing Days","Food",0,"Radio",1,3,9977,17.28,6.63494354512949
"Atomic Mints","Three for One","Food",0,"Product Attachment",1,3,12247,8.64,6.63494354512949
"Atomic Mints","Two Day Sale","Food",0,"Sunday Paper",1,3,11205,8.64,6.63494354512949
"Atomic Mints","Two for One","Food",0,"Bulk Mail",1,2,8642,4.32,6.63494354512949
"Atomic Mints","Unbeatable Price Savers","Food",0,"Daily Paper Radio TV",1,3,13777,6.48,6.63494354512949
"Atomic Mints","You Save Days","Food",0,"Bulk Mail",1,4,13181,6.48,6.63494354512949
"Atomic Semi-Sweet Chocolate Bar","'No Promotion","Food",1,"No Media",0,0,0,383.05,266.201061138571
"Atomic Semi-Sweet Chocolate Bar","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,11.75,7.63773512357051
"Atomic Semi-Sweet Chocolate Bar","Cash Register Lottery","Food",1,"Sunday Paper Radio",1,29,12361,7.05,7.63773512357051
"Atomic Semi-Sweet Chocolate Bar","Dimes Off","Food",1,"Daily Paper Radio TV",1,2,9647,16.45,7.63773512357051
"Atomic Semi-Sweet Chocolate Bar","Double Down Sale","Food",1,"Daily Paper Radio",1,4,6267,7.05,7.63773512357051
"Atomic Semi-Sweet Chocolate Bar","Money Savers","Food",1,"Cash Register Handout",1,4,5301,9.4,7.63773512357051
"Atomic Semi-Sweet Chocolate Bar","Sales Days","Food",1,"Daily Paper",1,2,9166,9.4,7.63773512357051
"Atomic Semi-Sweet Chocolate Bar","Savings Galore","Food",1,"Sunday Paper Radio TV",1,1,6165,11.75,7.63773512357051
"Atomic Semi-Sweet Chocolate Bar","Three for One","Food",1,"Product Attachment",1,3,12247,7.05,7.63773512357051
"Atomic Semi-Sweet Chocolate Bar","Unbeatable Price Savers","Food",1,"Product Attachment",1,4,12436,4.7,7.63773512357051
"Atomic Semi-Sweet Chocolate Bar","Wallet Savers","Food",1,"Sunday Paper Radio TV",1,4,7995,9.4,7.63773512357051
"Atomic Spicy Mints","'No Promotion","Food",1,"No Media",0,0,0,385.52,266.201061138571
"Atomic Spicy Mints","Big Time Savings","Food",1,"Daily Paper",1,2,7732,6.32,7.63773512357051
"Atomic Spicy Mints","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,18.96,7.63773512357051
"Atomic Spicy Mints","Dollar Days","Food",1,"Daily Paper Radio",1,3,13881,6.32,7.63773512357051
"Atomic Spicy Mints","Free For All","Food",1,"Street Handout",1,1,5518,12.64,7.63773512357051
"Atomic Spicy Mints","Green Light Special","Food",1,"In-Store Coupon",1,2,12302,9.48,7.63773512357051
"Atomic Spicy Mints","Mystery Sale","Food",1,"Bulk Mail",1,2,8497,9.48,7.63773512357051
"Atomic Spicy Mints","Price Destroyers","Food",1,"Sunday Paper",1,3,12144,9.48,7.63773512357051
"Atomic Spicy Mints","Price Destroyers","Food",1,"TV",1,2,13592,6.32,7.63773512357051
"Atomic Spicy Mints","Price Slashers","Food",1,"Sunday Paper Radio TV",1,3,10044,6.32,7.63773512357051
"Atomic Spicy Mints","Price Winners","Food",1,"Cash Register Handout",1,4,10377,12.64,7.63773512357051
"Atomic Spicy Mints","Sales Galore","Food",1,"Product Attachment",1,3,14908,9.48,7.63773512357051
"Atomic Spicy Mints","Save-It Sale","Food",1,"Daily Paper Radio",1,2,6484,9.48,7.63773512357051
"Atomic Spicy Mints","Shelf Clearing Days","Food",1,"Radio",1,3,9977,9.48,7.63773512357051
"Atomic Spicy Mints","Shelf Emptiers","Food",1,"Cash Register Handout",1,4,9229,9.48,7.63773512357051
"Atomic Spicy Mints","Shelf Emptiers","Food",1,"Daily Paper Radio TV",1,3,10789,9.48,7.63773512357051
"Atomic Spicy Mints","Super Savers","Food",1,"Sunday Paper Radio",1,2,6499,6.32,7.63773512357051
"Atomic Spicy Mints","Super Wallet Savers","Food",1,"Cash Register Handout",1,2,14019,9.48,7.63773512357051
"Atomic Spicy Mints","Unbeatable Price Savers","Food",1,"Sunday Paper Radio TV",1,2,5988,9.48,7.63773512357051
"Atomic Spicy Mints","You Save Days","Food",1,"Bulk Mail",1,4,13181,18.96,7.63773512357051
"Atomic Tasty Candy Bar","'No Promotion","Food",1,"No Media",0,0,0,77.22,266.201061138571
"Atomic Tasty Candy Bar","Big Time Discounts","Food",1,"Product Attachment",1,2,10993,2.64,7.63773512357051
"Atomic Tasty Candy Bar","Bye Bye Baby","Food",1,"TV",1,4,6292,1.98,7.63773512357051
"Atomic Tasty Candy Bar","Cash Register Lottery","Food",1,"In-Store Coupon",1,29,9578,3.3,7.63773512357051
"Atomic Tasty Candy Bar","Dollar Days","Food",1,"Daily Paper Radio",1,3,13881,2.64,7.63773512357051
"Atomic Tasty Candy Bar","Double Down Sale","Food",1,"Street Handout",1,2,9085,3.3,7.63773512357051
"Atomic Tasty Candy Bar","Double Down Sale","Food",1,"Street Handout",1,3,5919,1.98,7.63773512357051
"Atomic Tasty Candy Bar","Free For All","Food",1,"Sunday Paper Radio",1,3,12624,2.64,7.63773512357051
"Atomic Tasty Candy Bar","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,2.64,7.63773512357051
"Atomic Tasty Candy Bar","Saving Days","Food",1,"Daily Paper Radio",1,2,11836,1.98,7.63773512357051
"Atomic Tasty Candy Bar","Super Duper Savers","Food",1,"Cash Register Handout",1,4,12950,1.98,7.63773512357051
"Atomic Tasty Candy Bar","Super Savers","Food",1,"Cash Register Handout",1,4,7151,2.64,7.63773512357051
"Atomic Tasty Candy Bar","Super Savers","Food",1,"Sunday Paper Radio",1,2,6499,1.32,7.63773512357051
"Atomic Tasty Candy Bar","Three for One","Food",1,"Sunday Paper",1,2,11825,1.98,7.63773512357051
"Atomic Tasty Candy Bar","You Save Days","Food",1,"Sunday Paper",1,4,5127,1.98,7.63773512357051
"Atomic White Chocolate Bar","'No Promotion","Food",0,"No Media",0,0,0,148.75,265.19826956013
"Atomic White Chocolate Bar","Big Promo","Food",0,"Sunday Paper",1,2,5112,2.5,6.63494354512949
"Atomic White Chocolate Bar","Cash Register Lottery","Food",0,"Daily Paper Radio",1,29,5986,3.75,6.63494354512949
"Atomic White Chocolate Bar","Cash Register Lottery","Food",0,"Daily Paper Radio TV",1,29,5559,3.75,6.63494354512949
"Atomic White Chocolate Bar","Dollar Days","Food",0,"Sunday Paper",1,1,14304,5,6.63494354512949
"Atomic White Chocolate Bar","High Roller Savings","Food",0,"Daily Paper",1,4,10184,5,6.63494354512949
"Atomic White Chocolate Bar","Money Savers","Food",0,"Cash Register Handout",1,4,5301,2.5,6.63494354512949
"Atomic White Chocolate Bar","Mystery Sale","Food",0,"Sunday Paper Radio",1,3,9700,3.75,6.63494354512949
"Atomic White Chocolate Bar","Price Destroyers","Food",0,"TV",1,2,13592,3.75,6.63494354512949
"Atomic White Chocolate Bar","Price Winners","Food",0,"Cash Register Handout",1,1,6924,1.25,6.63494354512949
"Atomic White Chocolate Bar","Sales Galore","Food",0,"Product Attachment",1,3,14908,3.75,6.63494354512949
"Atomic White Chocolate Bar","Save-It Sale","Food",0,"Daily Paper Radio",1,2,6484,2.5,6.63494354512949
"Atomic White Chocolate Bar","Save-It Sale","Food",0,"Product Attachment",1,3,6025,5,6.63494354512949
"Atomic White Chocolate Bar","Savings Galore","Food",0,"Sunday Paper Radio TV",1,1,6165,3.75,6.63494354512949
"Atomic White Chocolate Bar","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,3.75,6.63494354512949
"Atomic White Chocolate Bar","Two Day Sale","Food",0,"Sunday Paper",1,3,11205,6.25,6.63494354512949
"Atomic White Chocolate Bar","Unbeatable Price Savers","Food",0,"Daily Paper Radio TV",1,3,13777,2.5,6.63494354512949
"BBB Best Apple Butter","'No Promotion","Food",1,"No Media",0,0,0,282.15,266.201061138571
"BBB Best Apple Butter","Bag Stuffers","Food",1,"In-Store Coupon",1,3,11589,6.6,7.63773512357051
"BBB Best Apple Butter","Big Time Discounts","Food",1,"Daily Paper",1,2,8186,4.95,7.63773512357051
"BBB Best Apple Butter","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,4.95,7.63773512357051
"BBB Best Apple Butter","Dollar Days","Food",1,"Daily Paper Radio",1,3,13881,4.95,7.63773512357051
"BBB Best Apple Butter","Double Your Savings","Food",1,"Radio",1,2,9443,6.6,7.63773512357051
"BBB Best Apple Butter","High Roller Savings","Food",1,"Daily Paper",1,4,10184,4.95,7.63773512357051
"BBB Best Apple Butter","Price Cutters","Food",1,"Product Attachment",1,4,12920,6.6,7.63773512357051
"BBB Best Apple Butter","Price Destroyers","Food",1,"Sunday Paper Radio",1,4,11505,3.3,7.63773512357051
"BBB Best Apple Butter","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,9.9,7.63773512357051
"BBB Best Apple Butter","Save-It Sale","Food",1,"Daily Paper Radio",1,2,6484,8.25,7.63773512357051
