product_name,SKU,SRP,brand_name,product_subcategory,product_category,product_family,store_Sales,store_cost,unit_sales
"Hilltop Extra Moisture Shampoo",73528791069,3.5500,Hilltop,Shampoo,"Bathroom Products",Non-Consumable,1309.9500,538.6770,369.0000
"Hilltop HCL Nasal Spray",75030302405,2.1300,Hilltop,"Nasal Sprays",Decongestants,Non-Consumable,730.5900,295.3671,343.0000
"Hilltop Laundry Detergent",95815276503,1.9200,Hilltop,Mouthwash,"Bathroom Products",Non-Consumable,606.7200,247.8528,316.0000
"Hilltop Mint Mouthwash",35438118577,3.6200,Hilltop,Mouthwash,"Bathroom Products",Non-Consumable,1458.8600,593.6438,403.0000
"Hilltop Multi-Symptom Cold Remedy",38136088252,2.8300,Hilltop,"Cold Remedies","Cold Remedies",Non-Consumable,973.5200,393.7662,344.0000
"Hilltop Silky Smooth Hair Conditioner",87351329922,1.4900,Hilltop,Conditioner,"Bathroom Products",Non-Consumable,585.5700,237.6401,393.0000
"Hilltop Tartar Control Toothpaste",49262599349,2.6600,Hilltop,"Personal Hygiene",Hygiene,Non-Consumable,843.2200,341.1184,317.0000
"Hilltop Toothpaste",45417320132,0.5300,Hilltop,"Personal Hygiene",Hygiene,Non-Consumable,197.6900,78.8958,373.0000
"Hilltop Whitening Toothpast",24268284440,1.6000,Hilltop,"Personal Hygiene",Hygiene,Non-Consumable,502.4000,207.5840,314.0000
"Horatio Apple Fruit Roll",69963019490,1.4000,Horatio,"Dried Fruit","Snack Foods",Food,534.8000,216.8320,382.0000
"Horatio Avocado Dip",90328807234,3.1800,Horatio,Dips,"Snack Foods",Food,890.4000,350.5314,280.0000
"Horatio BBQ Potato Chips",76335068345,1.8200,Horatio,Chips,"Snack Foods",Food,558.7400,225.2068,307.0000
"Horatio Beef Jerky",90692868828,1.7100,Horatio,"Dried Meat","Snack Foods",Food,492.4800,201.2157,288.0000
"Horatio Buttered Popcorn",38565134406,2.3500,Horatio,Popcorn,"Snack Foods",Food,688.5500,279.2975,293.0000
"Horatio Cheese Crackers",15129397511,2.2100,Horatio,Crackers,"Snack Foods",Food,769.0800,314.1957,348.0000
"Horatio Cheese Dip",86483528017,2.3100,Horatio,Dips,"Snack Foods",Food,833.9100,326.3337,361.0000
"Horatio Chocolate Chip Cookies",90476403832,2.7600,Horatio,Cookies,"Snack Foods",Food,747.9600,297.1968,271.0000
"Horatio Chocolate Donuts",50317437052,1.5400,Horatio,Donuts,"Snack Foods",Food,537.4600,214.3834,349.0000
"Horatio Corn Chips",97484104037,3.3600,Horatio,Chips,"Snack Foods",Food,1095.3600,431.9280,326.0000
"Horatio Dried Apples",92670633196,1.7700,Horatio,"Dried Fruit","Snack Foods",Food,623.0400,246.1893,352.0000
"Horatio Dried Apricots",99121410250,0.7600,Horatio,"Dried Fruit","Snack Foods",Food,281.2000,113.1032,370.0000
"Horatio Dried Dates",62272461056,1.6800,Horatio,"Dried Fruit","Snack Foods",Food,546.0000,218.2656,325.0000
"Horatio Fondue Mix",30726979374,2.2700,Horatio,Dips,"Snack Foods",Food,735.4800,290.3330,324.0000
"Horatio Frosted Cookies",38472662568,3.9000,Horatio,Cookies,"Snack Foods",Food,1485.9000,590.4600,381.0000
"Horatio Frosted Donuts",19462731480,1.3000,Horatio,Donuts,"Snack Foods",Food,438.1000,173.6150,337.0000
"Horatio Fudge Brownies",22819955945,1.5900,Horatio,Cookies,"Snack Foods",Food,527.8800,207.6540,332.0000
"Horatio Fudge Cookies",50100972056,3.5900,Horatio,Cookies,"Snack Foods",Food,1357.0200,535.1972,378.0000
"Horatio Golden Raisins",77972374558,1.7900,Horatio,"Dried Fruit","Snack Foods",Food,617.5500,252.0857,345.0000
"Horatio Graham Crackers",13934881091,2.8200,Horatio,Cookies,"Snack Foods",Food,1012.3800,411.3534,359.0000
"Horatio Grape Fruit Roll",56504542231,1.3500,Horatio,"Dried Fruit","Snack Foods",Food,453.6000,185.6790,336.0000
"Horatio Lemon Cookies",49736910462,1.7100,Horatio,Cookies,"Snack Foods",Food,507.8700,199.2150,297.0000
"Horatio Low Fat BBQ Chips",41727555394,1.3200,Horatio,Chips,"Snack Foods",Food,398.6400,159.8916,302.0000
"Horatio Low Fat Chips",11555708050,3.7800,Horatio,Chips,"Snack Foods",Food,1391.0400,547.2684,368.0000
"Horatio Low Fat Cookies",11329383254,1.8800,Horatio,Cookies,"Snack Foods",Food,594.0800,233.1388,316.0000
"Horatio Low Fat Popcorn",32649618983,2.9800,Horatio,Popcorn,"Snack Foods",Food,977.4400,402.4192,328.0000
"Horatio Mini Donuts",21113781332,1.7300,Horatio,Donuts,"Snack Foods",Food,477.4800,183.8125,276.0000
"Horatio No Salt Popcorn",75095286965,3.8200,Horatio,Popcorn,"Snack Foods",Food,1375.2000,530.5598,360.0000
"Horatio Potato Chips",17780160307,0.8200,Horatio,Chips,"Snack Foods",Food,274.7000,111.2494,335.0000
"Horatio Raisins",12966689467,2.2000,Horatio,"Dried Fruit","Snack Foods",Food,627.0000,246.7960,285.0000
"Horatio Raspberry Fruit Roll",63831039071,2.8400,Horatio,"Dried Fruit","Snack Foods",Food,1042.2800,413.0212,367.0000
"Horatio Salsa Dip",38417537808,2.6500,Horatio,Dips,"Snack Foods",Food,840.0500,332.7075,317.0000
"Horatio Salted Pretzels",65334492325,2.7700,Horatio,Pretzels,"Snack Foods",Food,1041.5200,421.0400,376.0000
"Horatio Sesame Crackers",96515912413,2.6300,Horatio,Crackers,"Snack Foods",Food,896.8300,356.1809,341.0000
"Horatio Strawberry Fruit Roll",27300886511,1.5400,Horatio,"Dried Fruit","Snack Foods",Food,500.5000,199.3992,325.0000
"Horatio Sugar Cookies",32114357352,3.7800,Horatio,Cookies,"Snack Foods",Food,1357.0200,541.0314,359.0000
"Imagine Apple Cinnamon Waffles",89534197449,1.8100,Imagine,Waffles,"Breakfast Foods",Food,566.5300,228.3315,313.0000
"Imagine Beef TV Dinner",48794704079,0.8600,Imagine,"TV Dinner","Frozen Entrees",Food,295.8400,117.0202,344.0000
"Imagine Blueberry Waffles",81524842381,1.1900,Imagine,Waffles,"Breakfast Foods",Food,376.0400,150.1780,316.0000
"Imagine Chicken TV Dinner",12264551520,2.4500,Imagine,"TV Dinner","Frozen Entrees",Food,752.1500,303.7755,307.0000
"Imagine Fajita French Fries",71911644339,2.8900,Imagine,"French Fries",Vegetables,Food,1115.5400,450.2042,386.0000
"Imagine Frozen Broccoli",86826367974,1.8900,Imagine,"Frozen Vegetables",Vegetables,Food,610.4700,251.7102,323.0000
"Imagine Frozen Carrots",77634298205,3.9200,Imagine,"Frozen Vegetables",Vegetables,Food,1395.5200,564.3624,356.0000
"Imagine Frozen Cauliflower",83345150351,1.9100,Imagine,"Frozen Vegetables",Vegetables,Food,508.0600,200.1107,266.0000
"Imagine Frozen Cheese Pizza",62617242932,2.7000,Imagine,Pizza,Pizza,Food,1071.9000,431.1630,397.0000
"Imagine Frozen Chicken Breast",89215400815,3.4600,Imagine,"Frozen Chicken",Meat,Food,1038.0000,410.8404,300.0000
"Imagine Frozen Chicken Thighs",10967703461,0.9100,Imagine,"Frozen Chicken",Meat,Food,293.0200,117.4173,322.0000
"Imagine Frozen Chicken Wings",89067804217,1.9500,Imagine,"Frozen Chicken",Meat,Food,707.8500,284.0955,363.0000
"Imagine Frozen Corn",22548806071,1.7200,Imagine,"Frozen Vegetables",Vegetables,Food,672.5200,262.7816,391.0000
"Imagine Frozen Mushroom Pizza",81479577422,1.5500,Imagine,Pizza,Pizza,Food,587.4500,235.5380,379.0000
"Imagine Frozen Pancakes",51126670241,1.8700,Imagine,Pancakes,"Breakfast Foods",Food,630.1900,248.3547,337.0000
"Imagine Frozen Peas",85267789959,1.7200,Imagine,"Frozen Vegetables",Vegetables,Food,622.6400,248.4712,362.0000
"Imagine Frozen Pepperoni Pizza",23800389170,3.4600,Imagine,Pizza,Pizza,Food,1148.7200,455.9588,332.0000
"Imagine Frozen Sausage Pizza",47281391024,0.5700,Imagine,Pizza,Pizza,Food,192.0900,75.2514,337.0000
"Imagine Grape Popsicles",10648906826,2.8300,Imagine,Popsicles,"Frozen Desserts",Food,905.6000,361.7023,320.0000
"Imagine Home Style French Fries",62560176253,0.5100,Imagine,"French Fries",Vegetables,Food,165.2400,65.1168,324.0000
"Imagine Ice Cream",58714897036,1.4900,Imagine,"Ice Cream","Frozen Desserts",Food,499.1500,197.3952,335.0000
"Imagine Ice Cream Sandwich",92958348393,3.2100,Imagine,"Ice Cream","Frozen Desserts",Food,1004.7300,403.6254,313.0000
"Imagine Lemon Popsicles",66360190510,0.6300,Imagine,Popsicles,"Frozen Desserts",Food,191.5200,74.2140,304.0000
"Imagine Lime Popsicles",37565861344,2.9400,Imagine,Popsicles,"Frozen Desserts",Food,964.3200,387.6096,328.0000
"Imagine Low Fat French Fries",26132355332,3.6800,Imagine,"French Fries",Vegetables,Food,1181.2800,464.5632,321.0000
"Imagine Low Fat Waffles",90773978829,1.6300,Imagine,Waffles,"Breakfast Foods",Food,528.1200,212.7476,324.0000
"Imagine Orange Popsicles",83447481989,0.8800,Imagine,Popsicles,"Frozen Desserts",Food,260.4800,103.8136,296.0000
"Imagine Pancake Mix",41468207240,2.2600,Imagine,"Pancake Mix","Breakfast Foods",Food,668.9600,267.3354,296.0000
"Imagine Popsicles",92913083434,3.8100,Imagine,"Ice Cream","Frozen Desserts",Food,1428.7500,581.2155,375.0000
"Imagine Turkey TV Dinner",54926684498,2.3200,Imagine,"TV Dinner","Frozen Entrees",Food,714.5600,286.4736,308.0000
"Imagine Waffles",75392861962,3.8700,Imagine,Waffles,"Breakfast Foods",Food,1149.3900,468.2313,297.0000
"James Bay City Map",10577946305,1.7200,"James Bay",Maps,Miscellaneous,Non-Consumable,581.3600,235.9840,338.0000
"James Bay Eyeglass Screwdriver",35572261214,3.7800,"James Bay",Screwdrivers,Hardware,Non-Consumable,1179.3600,479.6820,312.0000
"Jardon Manicotti",49561676383,1.2000,Jardon,Pasta,"Starchy Foods",Food,366.0000,148.4160,305.0000
"Jardon Ravioli",95762093663,0.9600,Jardon,Pasta,"Starchy Foods",Food,335.0400,135.1296,349.0000
"Jardon Rice Medly",51484315991,0.5800,Jardon,Rice,"Starchy Foods",Food,166.4600,65.5052,287.0000
"Jardon Spaghetti",53042894005,0.5400,Jardon,Pasta,"Starchy Foods",Food,156.6000,62.5212,290.0000
"Jardon Thai Rice",78765332102,1.9000,Jardon,Rice,"Starchy Foods",Food,596.6000,241.5850,314.0000
"Jeffers Corn Puffs",13229009509,2.6500,Jeffers,Cereal,"Breakfast Foods",Food,757.9000,302.9215,286.0000
"Jeffers Grits",26378549933,2.2900,Jeffers,Cereal,"Breakfast Foods",Food,794.6300,322.7297,347.0000
"Jeffers Oatmeal",49031038880,1.5400,Jeffers,Cereal,"Breakfast Foods",Food,517.4400,210.6720,336.0000
"Jeffers Wheat Puffs",92942813038,1.9300,Jeffers,Cereal,"Breakfast Foods",Food,567.4200,226.8329,294.0000
"Johnson Corn Puffs",73040736317,0.7600,Johnson,Cereal,"Breakfast Foods",Food,263.7200,102.8812,347.0000
"Johnson Grits",43006625771,2.3500,Johnson,Cereal,"Breakfast Foods",Food,883.6000,344.2515,376.0000
"Johnson Oatmeal",95748350024,0.6000,Johnson,Cereal,"Breakfast Foods",Food,209.4000,84.0060,349.0000
"Johnson Wheat Puffs",96476473212,0.8300,Johnson,Cereal,"Breakfast Foods",Food,281.3700,111.2283,339.0000
"Jumbo Egg Substitute",23265127539,2.9700,Jumbo,Eggs,Eggs,Food,908.8200,355.1823,306.0000
"Jumbo Large Brown Eggs",10534773468,2.6800,Jumbo,Eggs,Eggs,Food,678.0400,265.5076,253.0000
"Jumbo Large Eggs",65927260518,3.8400,Jumbo,Eggs,Eggs,Food,1125.1200,446.3232,293.0000
"Jumbo Small Brown Eggs",92480153441,1.4200,Jumbo,Eggs,Eggs,Food,404.7000,157.2650,285.0000
"Jumbo Small Eggs",88634874224,0.7500,Jumbo,Eggs,Eggs,Food,192.7500,78.8700,257.0000
"Just Right Beef Soup",19089099764,1.5300,"Just Right",Soup,"Canned Soup",Food,507.9600,201.8529,332.0000
"Just Right Canned Beets",45425527691,1.7400,"Just Right","Canned Vegetables",Vegetables,Food,605.5200,242.6430,348.0000
"Just Right Canned Peas",53332551121,2.4900,"Just Right","Canned Vegetables",Vegetables,Food,634.9500,249.5229,255.0000
"Just Right Canned String Beans",72342482209,1.2000,"Just Right","Canned Vegetables",Vegetables,Food,394.8000,157.0440,329.0000
"Just Right Canned Tomatos",62581687569,2.1500,"Just Right","Canned Vegetables",Vegetables,Food,685.8500,267.9975,319.0000
"Just Right Canned Tuna in Oil",85608097910,1.7600,"Just Right",Tuna,"Canned Tuna",Food,536.8000,211.6576,305.0000
"Just Right Canned Tuna in Water",35983529686,1.2800,"Just Right",Tuna,"Canned Tuna",Food,375.0400,150.8992,293.0000
"Just Right Canned Yams",37734969258,1.3600,"Just Right","Canned Vegetables",Vegetables,Food,481.4400,191.6104,354.0000
"Just Right Chicken Noodle Soup",22934378981,2.4000,"Just Right",Soup,"Canned Soup",Food,830.4000,328.5360,346.0000
"Just Right Chicken Ramen Soup",43719353079,0.6100,"Just Right",Soup,"Canned Soup",Food,211.6700,84.4301,347.0000
"Just Right Chicken Soup",60442582964,2.9700,"Just Right",Soup,"Canned Soup",Food,849.4200,348.7077,286.0000
"Just Right Creamed Corn",64287862181,3.8300,"Just Right","Canned Vegetables",Vegetables,Food,1137.5100,457.3786,297.0000
"Just Right Fancy Canned Anchovies",53287286162,2.8500,"Just Right",Anchovies,"Canned Anchovies",Food,917.7000,371.8395,322.0000
"Just Right Fancy Canned Clams",61341906189,2.2300,"Just Right",Clams,"Canned Clams",Food,771.5800,308.0968,346.0000
"Just Right Fancy Canned Oysters",49442006945,1.3400,"Just Right",Oysters,"Canned Oysters",Food,491.7800,195.6266,367.0000
"Just Right Fancy Canned Sardines",26734393239,0.7900,"Just Right",Sardines,"Canned Sardines",Food,276.5000,109.9522,350.0000
"Just Right Large Canned Shrimp",34424951672,3.1100,"Just Right",Shrimp,"Canned Shrimp",Food,861.4700,350.6836,277.0000
"Just Right Noodle Soup",55255190730,1.3100,"Just Right",Soup,"Canned Soup",Food,428.3700,173.6929,327.0000
"Just Right Regular Ramen Soup",61023109555,1.8700,"Just Right",Soup,"Canned Soup",Food,570.3500,233.4695,305.0000
"Just Right Rice Soup",74072260260,3.7600,"Just Right",Soup,"Canned Soup",Food,1289.6800,526.8888,343.0000
"Just Right Turkey Noodle Soup",87940064072,1.9900,"Just Right",Soup,"Canned Soup",Food,762.1700,309.6838,383.0000
"Just Right Vegetable Soup",26051535010,1.5000,"Just Right",Soup,"Canned Soup",Food,472.5000,188.3700,315.0000
"King Rosy Sunglasses",36527009606,0.9900,King,Sunglasses,Specialty,Non-Consumable,250.4700,99.1881,253.0000
"Kiwi Lox",36971591114,2.2500,Kiwi,"Fresh Fish",Seafood,Food,697.5000,280.3050,310.0000
"Kiwi Scallops",60407328009,2.3800,Kiwi,Shellfish,Seafood,Food,761.6000,313.9458,320.0000
"Lake Beef Bologna",30616729855,0.6400,Lake,Bologna,Meat,Food,186.8800,74.3616,292.0000
"Lake Chicken Hot Dogs",32175307869,1.5300,Lake,"Hot Dogs",Meat,Food,503.3700,200.8584,329.0000
"Lake Cole Slaw",92095932364,1.6800,Lake,"Deli Salads","Side Dishes",Food,517.4400,207.6480,308.0000
"Lake Corned Beef",55201718211,2.4900,Lake,"Deli Meats",Meat,Food,796.8000,328.7547,320.0000
"Lake Foot-Long Hot Dogs",12584850192,2.2600,Lake,"Hot Dogs",Meat,Food,711.9000,285.0990,315.0000
"Lake Low Fat Bologna",16430129408,1.7800,Lake,Bologna,Meat,Food,534.0000,214.0806,300.0000
"Lake Low Fat Cole Slaw",22926171422,0.9300,Lake,"Deli Salads","Side Dishes",Food,345.0300,137.9097,371.0000
"Lake Pimento Loaf",24848811030,3.9200,Lake,Bologna,Meat,Food,1293.6000,527.6320,330.0000
"Lake Potato Salad",54837656617,3.3100,Lake,"Deli Salads","Side Dishes",Food,1244.5600,499.1811,376.0000
"Lake Roasted Chicken",95577149987,2.6600,Lake,"Fresh Chicken",Meat,Food,837.9000,329.3080,315.0000
"Lake Sliced Chicken",19035627245,1.4300,Lake,"Deli Meats",Meat,Food,491.9200,193.7221,344.0000
"Lake Sliced Ham",22880906462,2.9400,Lake,"Deli Meats",Meat,Food,949.6200,377.0550,323.0000
"Lake Sliced Turkey",94018571972,3.2000,Lake,"Deli Meats",Meat,Food,1120.0000,445.6640,350.0000
"Lake Turkey Hot Dogs",81435814499,0.7100,Lake,"Hot Dogs",Meat,Food,233.5900,93.3721,329.0000
"Landslide Apple Butter",58221016526,2.3800,Landslide,Preserves,"Jams and Jellies",Food,916.3000,367.4958,385.0000
"Landslide Apple Jam",73153367638,1.3300,Landslide,Jam,"Jams and Jellies",Food,408.3100,161.9009,307.0000
"Landslide Apple Jelly",23613503575,3.7800,Landslide,Jelly,"Jams and Jellies",Food,937.4400,366.6978,248.0000
"Landslide Apple Preserves",86611844897,1.3900,Landslide,Preserves,"Jams and Jellies",Food,378.0800,155.4159,272.0000
"Landslide Brown Sugar",90370628237,2.8000,Landslide,Sugar,"Baking Goods",Food,943.6000,374.5280,337.0000
"Landslide Canola Oil",72919275164,2.3600,Landslide,"Cooking Oil","Baking Goods",Food,861.4000,349.3980,365.0000
"Landslide Chunky Peanut Butter",94215907454,1.4200,Landslide,"Peanut Butter","Jams and Jellies",Food,428.8400,171.8342,302.0000
"Landslide Columbian Coffee",62430357336,2.7800,Landslide,Coffee,"Hot Beverages",Drink,811.7600,332.2100,292.0000
"Landslide Corn Oil",76764554381,1.2300,Landslide,"Cooking Oil","Baking Goods",Food,387.4500,155.8287,315.0000
"Landslide Creamy Peanut Butter",71594789624,1.4000,Landslide,"Peanut Butter","Jams and Jellies",Food,481.6000,189.1680,344.0000
"Landslide Decaf Coffee",59460797905,2.3100,Landslide,Coffee,"Hot Beverages",Drink,796.9500,315.6615,345.0000
"Landslide Extra Chunky Peanut Butter",98511744141,0.7300,Landslide,"Peanut Butter","Jams and Jellies",Food,197.1000,78.1538,270.0000
"Landslide French Roast Coffee",55979580283,2.3200,Landslide,Coffee,"Hot Beverages",Drink,742.4000,291.2296,320.0000
"Landslide Grape Jam",69672150015,1.3500,Landslide,Jam,"Jams and Jellies",Food,421.2000,170.9370,312.0000
"Landslide Grape Jelly",63904231190,0.8100,Landslide,Jelly,"Jams and Jellies",Food,255.9600,101.2419,316.0000
"Landslide Grape Preserves",50211661458,2.6500,Landslide,Preserves,"Jams and Jellies",Food,890.4000,356.6635,336.0000
"Landslide Hot Chocolate",69221592545,0.6400,Landslide,Chocolate,"Hot Beverages",Drink,200.9600,80.6848,314.0000
"Landslide Low Fat Apple Butter",31304062008,2.2700,Landslide,Preserves,"Jams and Jellies",Food,801.3100,313.0103,353.0000
"Landslide Oregano",79370052218,1.8200,Landslide,Spices,"Baking Goods",Food,536.9000,217.2352,295.0000
"Landslide Pepper",25536143183,2.5900,Landslide,Spices,"Baking Goods",Food,764.0500,303.9365,295.0000
"Landslide Regular Coffee",85183236002,2.1300,Landslide,Coffee,"Hot Beverages",Drink,611.3100,247.3356,287.0000
"Landslide Salt",83215331435,0.8200,Landslide,Spices,"Baking Goods",Food,273.8800,112.2252,334.0000
"Landslide Sesame Oil",42304638028,0.5800,Landslide,"Cooking Oil","Baking Goods",Food,150.2200,58.7018,259.0000
"Landslide Strawberry Jam",98875805735,1.1600,Landslide,Jam,"Jams and Jellies",Food,390.9200,153.6188,337.0000
"Landslide Strawberry Jelly",32862640023,0.6800,Landslide,Jelly,"Jams and Jellies",Food,214.8800,84.4152,316.0000
"Landslide Strawberry Preserves",90457124114,2.2500,Landslide,Preserves,"Jams and Jellies",Food,803.2500,319.8825,357.0000
"Landslide Tomato Sauce",84819174408,1.2500,Landslide,Sauces,"Baking Goods",Food,330.0000,131.9500,264.0000
"Landslide Vegetable Oil",57902219891,2.1400,Landslide,"Cooking Oil","Baking Goods",Food,791.8000,322.9474,370.0000
"Landslide White Sugar",65592778325,1.5200,Landslide,Sugar,"Baking Goods",Food,405.8400,160.1624,267.0000
"Medalist Manicotti",91762040257,1.3400,Medalist,Pasta,"Starchy Foods",Food,419.4200,170.3676,313.0000
"Medalist Ravioli",57518588900,3.3800,Medalist,Pasta,"Starchy Foods",Food,1128.9200,457.9900,334.0000
"Medalist Rice Medly",21352497935,3.6100,Medalist,Rice,"Starchy Foods",Food,1350.1400,534.7854,374.0000
"Medalist Spaghetti",82148842215,3.8000,Medalist,Pasta,"Starchy Foods",Food,1273.0000,490.9980,335.0000
"Medalist Thai Rice",61727929711,2.7800,Medalist,Rice,"Starchy Foods",Food,934.0800,376.6066,336.0000
"Mighty Good Monthly Auto Magazine",54481512904,1.8500,"Mighty Good","Auto Magazines",Magazines,Non-Consumable,560.5500,215.7285,303.0000
"Mighty Good Monthly Computer Magazine",60249431729,1.5200,"Mighty Good","Computer Magazines",Magazines,Non-Consumable,460.5600,182.4000,303.0000
"Mighty Good Monthly Fashion Magazine",75949345231,1.6400,"Mighty Good","Fashion Magazines",Magazines,Non-Consumable,587.1200,234.7660,358.0000
"Mighty Good Monthly Home Magazine",10943660140,2.7000,"Mighty Good","Home Magazines",Magazines,Non-Consumable,880.2000,350.4060,326.0000
"Mighty Good Monthly Sports Magazine",61808009743,2.4500,"Mighty Good","Sports Magazines",Magazines,Non-Consumable,923.6500,372.9145,377.0000
"Modell Bagels",67764756083,3.2700,Modell,Bagels,Bread,Food,1010.4300,394.2639,309.0000
"Modell Blueberry Muffins",40483739972,1.2700,Modell,Muffins,Bread,Food,415.2900,166.2557,327.0000
"Modell Cranberry Muffins",97582401633,3.4600,Modell,Muffins,Bread,Food,951.5000,387.8660,275.0000
"Modell English Muffins",17195599675,1.6500,Modell,Muffins,Bread,Food,536.2500,220.5390,325.0000
"Modell Muffins",77161489129,2.4400,Modell,Muffins,Bread,Food,751.5200,306.5128,308.0000
"Modell Pumpernickel Bread",76797427535,1.5600,Modell,"Sliced Bread",Bread,Food,525.7200,213.8136,337.0000
"Modell Rye Bread",72952148318,3.9300,Modell,"Sliced Bread",Bread,Food,1497.3300,600.7791,381.0000
"Modell Wheat Bread",35443944334,0.5100,Modell,"Sliced Bread",Bread,Food,159.6300,63.6582,313.0000
"Modell White Bread",51803112626,1.2600,Modell,"Sliced Bread",Bread,Food,351.5400,144.1314,279.0000
"Moms Beef Bologna",64974904656,2.2700,Moms,Bologna,Meat,Food,942.0500,383.8116,415.0000
"Moms Chicken Hot Dogs",16489728093,1.4900,Moms,"Hot Dogs",Meat,Food,582.5900,225.7648,391.0000
"Moms Cole Slaw",78433381915,2.3300,Moms,"Deli Salads","Side Dishes",Food,722.3000,284.5396,310.0000
"Moms Corned Beef",13063635230,2.7500,Moms,"Deli Meats",Meat,Food,858.0000,340.2575,312.0000
"Moms Foot-Long Hot Dogs",82278661131,3.8500,Moms,"Hot Dogs",Meat,Food,1382.1500,536.8055,359.0000
"Moms Low Fat Bologna",24599472880,2.1000,Moms,Bologna,Meat,Food,735.0000,293.0340,350.0000
"Moms Low Fat Cole Slaw",24235411286,1.2200,Moms,"Deli Salads","Side Dishes",Food,463.6000,184.7080,380.0000
"Moms Pimento Loaf",96876530051,2.2900,Moms,Bologna,Meat,Food,865.6200,341.3932,378.0000
"Moms Potato Salad",36818168759,2.2300,Moms,"Deli Salads","Side Dishes",Food,936.6000,370.7375,420.0000
"Moms Roasted Chicken",79627898335,1.6200,Moms,"Fresh Chicken",Meat,Food,675.5400,268.6608,417.0000
"Moms Sliced Chicken",88729438185,2.4100,Moms,"Deli Meats",Meat,Food,920.6200,368.8746,382.0000
"Moms Sliced Ham",31050249934,1.5600,Moms,"Deli Meats",Meat,Food,483.6000,194.3604,310.0000
"Moms Sliced Turkey",49593787789,0.5400,Moms,"Deli Meats",Meat,Food,190.0800,76.1022,352.0000
"Moms Turkey Hot Dogs",87318456768,1.1100,Moms,"Hot Dogs",Meat,Food,365.1900,144.6441,329.0000
"Monarch Manicotti",42666607499,2.6000,Monarch,Pasta,"Starchy Foods",Food,1024.4000,400.6080,394.0000
"Monarch Ravioli",67660922408,2.9000,Monarch,Pasta,"Starchy Foods",Food,867.1000,349.6820,299.0000
"Monarch Rice Medly",88445896506,1.8000,Monarch,Rice,"Starchy Foods",Food,711.0000,279.7740,395.0000
"Monarch Spaghetti",63815643191,1.3800,Monarch,Pasta,"Starchy Foods",Food,499.5600,198.3888,362.0000
"Monarch Thai Rice",98059094548,3.1100,Monarch,Rice,"Starchy Foods",Food,892.5700,354.6644,287.0000
"Musial Bubble Gum",30634507536,1.6600,Musial,Gum,Candy,Food,635.7800,249.8466,383.0000
"Musial Malted Milk Balls",62955319285,0.8900,Musial,"Chocolate Candy",Candy,Food,288.3600,115.3440,324.0000
"Musial Mint Chocolate Bar",13330751061,0.9800,Musial,"Chocolate Candy",Candy,Food,343.0000,132.0844,350.0000
"Musial Mints",81670057177,3.1400,Musial,"Hard Candy",Candy,Food,1133.5400,443.5564,361.0000
"Musial Semi-Sweet Chocolate Bar",11772173047,2.8100,Musial,"Chocolate Candy",Candy,Food,966.6400,385.9254,344.0000
"Musial Spicy Mints",27472086548,2.9200,Musial,"Hard Candy",Candy,Food,984.0400,390.3748,337.0000
"Musial Tasty Candy Bar",99849533438,2.1000,Musial,"Chocolate Candy",Candy,Food,825.3000,328.8600,393.0000
"Musial White Chocolate Bar",58962443470,3.4300,Musial,"Chocolate Candy",Candy,Food,1032.4300,410.0565,301.0000
"National Egg Substitute",53673009276,3.7400,National,Eggs,Eggs,Food,979.8800,396.1782,262.0000
"National Large Brown Eggs",36369252800,1.1700,National,Eggs,Eggs,Food,358.0200,142.9623,306.0000
"National Large Eggs",58712804913,0.9300,National,Eggs,Eggs,Food,307.8300,124.1829,331.0000
"National Small Brown Eggs",56790165305,2.1900,National,Eggs,Eggs,Food,652.6200,265.1871,298.0000
"National Small Eggs",85993821024,2.8900,National,Eggs,Eggs,Food,673.3700,272.9894,233.0000
"Nationeel Apple Fruit Roll",94316146969,3.4600,Nationeel,"Dried Fruit","Snack Foods",Food,1217.9200,481.8050,352.0000
"Nationeel Avocado Dip",28991665244,2.4100,Nationeel,Dips,"Snack Foods",Food,915.8000,365.0909,380.0000
"Nationeel BBQ Potato Chips",43737130761,1.3700,Nationeel,Chips,"Snack Foods",Food,457.5800,184.9637,334.0000
"Nationeel Beef Jerky",57831259369,2.3400,Nationeel,"Dried Meat","Snack Foods",Food,610.7400,249.1398,261.0000
"Nationeel Buttered Popcorn",67491664290,2.5100,Nationeel,Popcorn,"Snack Foods",Food,845.8700,338.8249,337.0000
"Nationeel Cheese Crackers",15580394864,1.3300,Nationeel,Crackers,"Snack Foods",Food,413.6300,163.6698,311.0000
"Nationeel Cheese Dip",58195320963,2.2200,Nationeel,Dips,"Snack Foods",Food,668.2200,266.7774,301.0000
"Nationeel Chocolate Chip Cookies",69095507264,3.3100,Nationeel,Cookies,"Snack Foods",Food,1026.1000,406.1701,310.0000
"Nationeel Chocolate Donuts",45931360125,2.4500,Nationeel,Donuts,"Snack Foods",Food,850.1500,333.7880,347.0000
"Nationeel Corn Chips",93361698985,1.8500,Nationeel,Chips,"Snack Foods",Food,675.2500,272.0240,365.0000
"Nationeel Dried Apples",88548228144,2.7900,Nationeel,"Dried Fruit","Snack Foods",Food,1143.9000,452.1474,410.0000
"Nationeel Dried Apricots",69628826975,2.3500,Nationeel,"Dried Fruit","Snack Foods",Food,775.5000,305.0065,330.0000
