product_family,product_department,the_year,country,region,province,sales,cost,unit
Food,Seafood,2015,USA,EastCost,MS,7279.389999999999,2921.8947,3526
Food,Seafood,2015,USA,EastCost,NC,7279.389999999999,2954.8947,3526
Food,Seafood,2015,USA,EastCost,NH,7271.389999999999,2946.8947,3518
Food,Seafood,2015,USA,EastCost,NJ,7258.389999999999,2964.8947,3505
Food,Seafood,2015,USA,EastCost,NY,7252.389999999999,2954.8947,3499
Food,Seafood,2015,USA,EastCost,OH,7251.389999999999,2950.8947,3498
Food,Seafood,2015,USA,EastCost,PA,7277.389999999999,2937.8947,3524
Food,Seafood,2015,USA,EastCost,RI,7260.389999999999,2941.8947,3507
Food,Seafood,2015,USA,EastCost,SC,7285.389999999999,2954.8947,3532
Food,Seafood,2015,USA,EastCost,TN,7263.389999999999,2961.8947,3510
Food,Seafood,2015,USA,EastCost,VA,7241.389999999999,2921.8947,3488
Food,Seafood,2015,USA,EastCost,VT,7271.389999999999,2944.8947,3518
Food,Seafood,2015,USA,EastCost,WV,7275.389999999999,2948.8947,3522
Food,Seafood,2015,USA,WestCoast,CA,7267.389999999999,2949.8947,3514
Food,Seafood,2015,USA,WestCoast,OR,7272.389999999999,2954.8947,3519
Food,Seafood,2015,USA,WestCoast,WA,7279.389999999999,2943.8947,3526
Food,"Snack Foods",2014,USA,Center,AR,67653.81999999999,27002.3406,30589
Food,"Snack Foods",2014,USA,Center,CO,67645.81999999999,27026.3406,30581
Food,"Snack Foods",2014,USA,Center,IA,67652.81999999999,27005.3406,30588
Food,"Snack Foods",2014,USA,Center,IL,67655.81999999999,27001.3406,30591
Food,"Snack Foods",2014,USA,Center,IN,67662.81999999999,27018.3406,30598
Food,"Snack Foods",2014,USA,Center,KS,67642.81999999999,27000.3406,30578
Food,"Snack Foods",2014,USA,Center,KY,67671.81999999999,27020.3406,30607
Food,"Snack Foods",2014,USA,Center,LA,67644.81999999999,27021.3406,30580
Food,"Snack Foods",2014,USA,Center,MI,67653.81999999999,27007.3406,30589
Food,"Snack Foods",2014,USA,Center,MN,67661.81999999999,27007.3406,30597
Food,"Snack Foods",2014,USA,Center,MO,67643.81999999999,27016.3406,30579
Food,"Snack Foods",2014,USA,Center,ND,67651.81999999999,27007.3406,30587
Food,"Snack Foods",2014,USA,Center,NE,67662.81999999999,27024.3406,30598
Food,"Snack Foods",2014,USA,Center,OK,67660.81999999999,26994.3406,30596
Food,"Snack Foods",2014,USA,Center,SD,67687.81999999999,27034.3406,30623
Food,"Snack Foods",2014,USA,Center,TX,67669.81999999999,27000.3406,30605
Food,"Snack Foods",2014,USA,Center,WI,67640.81999999999,27024.3406,30576
Food,"Snack Foods",2014,USA,CenterWest,AZ,67665.81999999999,26992.3406,30601
Food,"Snack Foods",2014,USA,CenterWest,ID,67669.81999999999,27003.3406,30605
Food,"Snack Foods",2014,USA,CenterWest,MT,67649.81999999999,27009.3406,30585
Food,"Snack Foods",2014,USA,CenterWest,NM,67667.81999999999,27023.3406,30603
Food,"Snack Foods",2014,USA,CenterWest,NV,67648.81999999999,27006.3406,30584
Food,"Snack Foods",2014,USA,CenterWest,UT,67644.81999999999,27029.3406,30580
Food,"Snack Foods",2014,USA,CenterWest,WY,67654.81999999999,27015.3406,30590
Food,"Snack Foods",2014,USA,EastCost,AL,67649.81999999999,27020.3406,30585
Food,"Snack Foods",2014,USA,EastCost,CT,67667.81999999999,27023.3406,30603
Food,"Snack Foods",2014,USA,EastCost,DE,67637.81999999999,27023.3406,30573
Food,"Snack Foods",2014,USA,EastCost,FL,67673.81999999999,26993.3406,30609
Food,"Snack Foods",2014,USA,EastCost,GA,67629.81999999999,27019.3406,30565
Food,"Snack Foods",2014,USA,EastCost,MA,67638.81999999999,27023.3406,30574
Food,"Snack Foods",2014,USA,EastCost,MD,67670.81999999999,27012.3406,30606
Food,"Snack Foods",2014,USA,EastCost,ME,67663.81999999999,27020.3406,30599
Food,"Snack Foods",2014,USA,EastCost,MS,67649.81999999999,27026.3406,30585
Food,"Snack Foods",2014,USA,EastCost,NC,67646.81999999999,27027.3406,30582
Food,"Snack Foods",2014,USA,EastCost,NH,67664.81999999999,27007.3406,30600
Food,"Snack Foods",2014,USA,EastCost,NJ,67637.81999999999,27007.3406,30573
Food,"Snack Foods",2014,USA,EastCost,NY,67646.81999999999,27017.3406,30582
Food,"Snack Foods",2014,USA,EastCost,OH,67658.81999999999,27004.3406,30594
Food,"Snack Foods",2014,USA,EastCost,PA,67662.81999999999,27017.3406,30598
Food,"Snack Foods",2014,USA,EastCost,RI,67659.81999999999,27031.3406,30595
Food,"Snack Foods",2014,USA,EastCost,SC,67670.81999999999,27036.3406,30606
Food,"Snack Foods",2014,USA,EastCost,TN,67653.81999999999,27038.3406,30589
Food,"Snack Foods",2014,USA,EastCost,VA,67651.81999999999,27027.3406,30587
Food,"Snack Foods",2014,USA,EastCost,VT,67644.81999999999,27014.3406,30580
Food,"Snack Foods",2014,USA,EastCost,WV,67660.81999999999,27011.3406,30596
Food,"Snack Foods",2014,USA,WestCoast,CA,67647.81999999999,26993.3406,30583
Food,"Snack Foods",2014,USA,WestCoast,OR,67659.81999999999,27040.3406,30595
Food,"Snack Foods",2014,USA,WestCoast,WA,67668.81999999999,27040.3406,30604
Food,"Snack Foods",2015,USA,Center,AR,144911.87,58154.5559,65187
Food,"Snack Foods",2015,USA,Center,CO,144941.87,58142.5559,65217
Food,"Snack Foods",2015,USA,Center,IA,144918.87,58149.5559,65194
Food,"Snack Foods",2015,USA,Center,IL,144910.87,58137.5559,65186
Food,"Snack Foods",2015,USA,Center,IN,144928.87,58155.5559,65204
Food,"Snack Foods",2015,USA,Center,KS,144901.87,58130.5559,65177
Food,"Snack Foods",2015,USA,Center,KY,144918.87,58171.5559,65194
Food,"Snack Foods",2015,USA,Center,LA,144922.87,58119.5559,65198
Food,"Snack Foods",2015,USA,Center,MI,144922.87,58128.5559,65198
Food,"Snack Foods",2015,USA,Center,MN,144924.87,58126.5559,65200
Food,"Snack Foods",2015,USA,Center,MO,144907.87,58132.5559,65183
Food,"Snack Foods",2015,USA,Center,ND,144929.87,58153.5559,65205
Food,"Snack Foods",2015,USA,Center,NE,144949.87,58147.5559,65225
Food,"Snack Foods",2015,USA,Center,OK,144930.87,58135.5559,65206
Food,"Snack Foods",2015,USA,Center,SD,144915.87,58156.5559,65191
Food,"Snack Foods",2015,USA,Center,TX,144922.87,58120.5559,65198
Food,"Snack Foods",2015,USA,Center,WI,144932.87,58138.5559,65208
Food,"Snack Foods",2015,USA,CenterWest,AZ,144931.87,58158.5559,65207
Food,"Snack Foods",2015,USA,CenterWest,ID,144915.87,58173.5559,65191
Food,"Snack Foods",2015,USA,CenterWest,MT,144930.87,58140.5559,65206
Food,"Snack Foods",2015,USA,CenterWest,NM,144934.87,58146.5559,65210
Food,"Snack Foods",2015,USA,CenterWest,NV,144936.87,58127.5559,65212
Food,"Snack Foods",2015,USA,CenterWest,UT,144924.87,58165.5559,65200
Food,"Snack Foods",2015,USA,CenterWest,WY,144900.87,58159.5559,65176
Food,"Snack Foods",2015,USA,EastCost,AL,144917.87,58166.5559,65193
Food,"Snack Foods",2015,USA,EastCost,CT,144904.87,58140.5559,65180
Food,"Snack Foods",2015,USA,EastCost,DE,144921.87,58134.5559,65197
Food,"Snack Foods",2015,USA,EastCost,FL,144932.87,58157.5559,65208
Food,"Snack Foods",2015,USA,EastCost,GA,144904.87,58142.5559,65180
Food,"Snack Foods",2015,USA,EastCost,MA,144940.87,58126.5559,65216
Food,"Snack Foods",2015,USA,EastCost,MD,144924.87,58157.5559,65200
Food,"Snack Foods",2015,USA,EastCost,ME,144928.87,58150.5559,65204
Food,"Snack Foods",2015,USA,EastCost,MS,144928.87,58156.5559,65204
Food,"Snack Foods",2015,USA,EastCost,NC,144929.87,58168.5559,65205
Food,"Snack Foods",2015,USA,EastCost,NH,144905.87,58143.5559,65181
Food,"Snack Foods",2015,USA,EastCost,NJ,144932.87,58155.5559,65208
Food,"Snack Foods",2015,USA,EastCost,NY,144924.87,58150.5559,65200
Food,"Snack Foods",2015,USA,EastCost,OH,144922.87,58158.5559,65198
Food,"Snack Foods",2015,USA,EastCost,PA,144923.87,58143.5559,65199
Food,"Snack Foods",2015,USA,EastCost,RI,144915.87,58148.5559,65191
Food,"Snack Foods",2015,USA,EastCost,SC,144910.87,58140.5559,65186
Food,"Snack Foods",2015,USA,EastCost,TN,144904.87,58137.5559,65180
Food,"Snack Foods",2015,USA,EastCost,VA,144917.87,58137.5559,65193
Food,"Snack Foods",2015,USA,EastCost,VT,144922.87,58164.5559,65198
Food,"Snack Foods",2015,USA,EastCost,WV,144917.87,58122.5559,65193
Food,"Snack Foods",2015,USA,WestCoast,CA,144914.87,58137.5559,65190
Food,"Snack Foods",2015,USA,WestCoast,OR,144916.87,58130.5559,65192
Food,"Snack Foods",2015,USA,WestCoast,WA,144943.87,58140.5559,65219
Food,Snacks,2014,USA,Center,AR,14582.050000000001,5890.5830000000005,6916
Food,Snacks,2014,USA,Center,CO,14581.050000000001,5893.5830000000005,6915
Food,Snacks,2014,USA,Center,IA,14602.050000000001,5851.5830000000005,6936
Food,Snacks,2014,USA,Center,IL,14601.050000000001,5850.5830000000005,6935
Food,Snacks,2014,USA,Center,IN,14603.050000000001,5866.5830000000005,6937
Food,Snacks,2014,USA,Center,KS,14606.050000000001,5880.5830000000005,6940
Food,Snacks,2014,USA,Center,KY,14596.050000000001,5871.5830000000005,6930
Food,Snacks,2014,USA,Center,LA,14588.050000000001,5870.5830000000005,6922
Food,Snacks,2014,USA,Center,MI,14599.050000000001,5858.5830000000005,6933
Food,Snacks,2014,USA,Center,MN,14621.050000000001,5874.5830000000005,6955
Food,Snacks,2014,USA,Center,MO,14595.050000000001,5875.5830000000005,6929
Food,Snacks,2014,USA,Center,ND,14605.050000000001,5889.5830000000005,6939
Food,Snacks,2014,USA,Center,NE,14569.050000000001,5892.5830000000005,6903
Food,Snacks,2014,USA,Center,OK,14607.050000000001,5879.5830000000005,6941
Food,Snacks,2014,USA,Center,SD,14599.050000000001,5865.5830000000005,6933
Food,Snacks,2014,USA,Center,TX,14601.050000000001,5879.5830000000005,6935
Food,Snacks,2014,USA,Center,WI,14608.050000000001,5880.5830000000005,6942
Food,Snacks,2014,USA,CenterWest,AZ,14610.050000000001,5872.5830000000005,6944
Food,Snacks,2014,USA,CenterWest,ID,14593.050000000001,5873.5830000000005,6927
Food,Snacks,2014,USA,CenterWest,MT,14590.050000000001,5883.5830000000005,6924
Food,Snacks,2014,USA,CenterWest,NM,14596.050000000001,5878.5830000000005,6930
Food,Snacks,2014,USA,CenterWest,NV,14606.050000000001,5883.5830000000005,6940
Food,Snacks,2014,USA,CenterWest,UT,14595.050000000001,5876.5830000000005,6929
Food,Snacks,2014,USA,CenterWest,WY,14595.050000000001,5874.5830000000005,6929
Food,Snacks,2014,USA,EastCost,AL,14598.050000000001,5860.5830000000005,6932
Food,Snacks,2014,USA,EastCost,CT,14581.050000000001,5888.5830000000005,6915
Food,Snacks,2014,USA,EastCost,DE,14571.050000000001,5858.5830000000005,6905
Food,Snacks,2014,USA,EastCost,FL,14586.050000000001,5852.5830000000005,6920
Food,Snacks,2014,USA,EastCost,GA,14598.050000000001,5869.5830000000005,6932
Food,Snacks,2014,USA,EastCost,MA,14598.050000000001,5858.5830000000005,6932
Food,Snacks,2014,USA,EastCost,MD,14604.050000000001,5876.5830000000005,6938
Food,Snacks,2014,USA,EastCost,ME,14601.050000000001,5864.5830000000005,6935
Food,Snacks,2014,USA,EastCost,MS,14583.050000000001,5885.5830000000005,6917
Food,Snacks,2014,USA,EastCost,NC,14596.050000000001,5886.5830000000005,6930
Food,Snacks,2014,USA,EastCost,NH,14575.050000000001,5865.5830000000005,6909
Food,Snacks,2014,USA,EastCost,NJ,14584.050000000001,5842.5830000000005,6918
Food,Snacks,2014,USA,EastCost,NY,14595.050000000001,5864.5830000000005,6929
Food,Snacks,2014,USA,EastCost,OH,14599.050000000001,5854.5830000000005,6933
Food,Snacks,2014,USA,EastCost,PA,14569.050000000001,5855.5830000000005,6903
Food,Snacks,2014,USA,EastCost,RI,14602.050000000001,5868.5830000000005,6936
Food,Snacks,2014,USA,EastCost,SC,14613.050000000001,5853.5830000000005,6947
Food,Snacks,2014,USA,EastCost,TN,14592.050000000001,5873.5830000000005,6926
Food,Snacks,2014,USA,EastCost,VA,14596.050000000001,5876.5830000000005,6930
Food,Snacks,2014,USA,EastCost,VT,14602.050000000001,5885.5830000000005,6936
Food,Snacks,2014,USA,EastCost,WV,14577.050000000001,5872.5830000000005,6911
Food,Snacks,2014,USA,WestCoast,CA,14598.050000000001,5876.5830000000005,6932
Food,Snacks,2014,USA,WestCoast,OR,14621.050000000001,5865.5830000000005,6955
Food,Snacks,2014,USA,WestCoast,WA,14582.050000000001,5877.5830000000005,6916
Food,Snacks,2015,USA,Center,AR,30771.14,12334.0717,14674
Food,Snacks,2015,USA,Center,CO,30800.14,12322.0717,14703
Food,Snacks,2015,USA,Center,IA,30794.14,12339.0717,14697
Food,Snacks,2015,USA,Center,IL,30791.14,12311.0717,14694
Food,Snacks,2015,USA,Center,IN,30788.14,12323.0717,14691
Food,Snacks,2015,USA,Center,KS,30758.14,12321.0717,14661
Food,Snacks,2015,USA,Center,KY,30793.14,12313.0717,14696
Food,Snacks,2015,USA,Center,LA,30798.14,12297.0717,14701
Food,Snacks,2015,USA,Center,MI,30794.14,12321.0717,14697
Food,Snacks,2015,USA,Center,MN,30798.14,12315.0717,14701
Food,Snacks,2015,USA,Center,MO,30796.14,12327.0717,14699
Food,Snacks,2015,USA,Center,ND,30789.14,12335.0717,14692
Food,Snacks,2015,USA,Center,NE,30815.14,12307.0717,14718
Food,Snacks,2015,USA,Center,OK,30786.14,12311.0717,14689
Food,Snacks,2015,USA,Center,SD,30769.14,12320.0717,14672
Food,Snacks,2015,USA,Center,TX,30802.14,12320.0717,14705
Food,Snacks,2015,USA,Center,WI,30792.14,12301.0717,14695
Food,Snacks,2015,USA,CenterWest,AZ,30780.14,12337.0717,14683
Food,Snacks,2015,USA,CenterWest,ID,30791.14,12324.0717,14694
Food,Snacks,2015,USA,CenterWest,MT,30794.14,12324.0717,14697
Food,Snacks,2015,USA,CenterWest,NM,30773.14,12334.0717,14676
Food,Snacks,2015,USA,CenterWest,NV,30768.14,12322.0717,14671
Food,Snacks,2015,USA,CenterWest,UT,30768.14,12296.0717,14671
Food,Snacks,2015,USA,CenterWest,WY,30807.14,12348.0717,14710
Food,Snacks,2015,USA,EastCost,AL,30777.14,12333.0717,14680
Food,Snacks,2015,USA,EastCost,CT,30805.14,12321.0717,14708
Food,Snacks,2015,USA,EastCost,DE,30811.14,12302.0717,14714
Food,Snacks,2015,USA,EastCost,FL,30793.14,12348.0717,14696
Food,Snacks,2015,USA,EastCost,GA,30794.14,12310.0717,14697
Food,Snacks,2015,USA,EastCost,MA,30756.14,12327.0717,14659
Food,Snacks,2015,USA,EastCost,MD,30766.14,12301.0717,14669
Food,Snacks,2015,USA,EastCost,ME,30777.14,12309.0717,14680
Food,Snacks,2015,USA,EastCost,MS,30779.14,12326.0717,14682
Food,Snacks,2015,USA,EastCost,NC,30771.14,12311.0717,14674
Food,Snacks,2015,USA,EastCost,NH,30792.14,12311.0717,14695
Food,Snacks,2015,USA,EastCost,NJ,30797.14,12334.0717,14700
Food,Snacks,2015,USA,EastCost,NY,30770.14,12326.0717,14673
Food,Snacks,2015,USA,EastCost,OH,30786.14,12313.0717,14689
Food,Snacks,2015,USA,EastCost,PA,30776.14,12312.0717,14679
Food,Snacks,2015,USA,EastCost,RI,30821.14,12331.0717,14724
Food,Snacks,2015,USA,EastCost,SC,30768.14,12332.0717,14671
Food,Snacks,2015,USA,EastCost,TN,30788.14,12318.0717,14691
Food,Snacks,2015,USA,EastCost,VA,30788.14,12306.0717,14691
Food,Snacks,2015,USA,EastCost,VT,30764.14,12311.0717,14667
Food,Snacks,2015,USA,EastCost,WV,30768.14,12311.0717,14671
Food,Snacks,2015,USA,WestCoast,CA,30782.14,12318.0717,14685
Food,Snacks,2015,USA,WestCoast,OR,30792.14,12298.0717,14695
Food,Snacks,2015,USA,WestCoast,WA,30763.14,12331.0717,14666
Food,"Starchy Foods",2014,USA,Center,AR,11796.37,4758.7732,5308
Food,"Starchy Foods",2014,USA,Center,CO,11778.37,4756.7732,5290
Food,"Starchy Foods",2014,USA,Center,IA,11791.37,4789.7732,5303
Food,"Starchy Foods",2014,USA,Center,IL,11813.37,4754.7732,5325
Food,"Starchy Foods",2014,USA,Center,IN,11832.37,4750.7732,5344
Food,"Starchy Foods",2014,USA,Center,KS,11818.37,4743.7732,5330
Food,"Starchy Foods",2014,USA,Center,KY,11807.37,4769.7732,5319
Food,"Starchy Foods",2014,USA,Center,LA,11820.37,4775.7732,5332
Food,"Starchy Foods",2014,USA,Center,MI,11842.37,4759.7732,5354
Food,"Starchy Foods",2014,USA,Center,MN,11825.37,4752.7732,5337
Food,"Starchy Foods",2014,USA,Center,MO,11784.37,4746.7732,5296
Food,"Starchy Foods",2014,USA,Center,ND,11794.37,4780.7732,5306
Food,"Starchy Foods",2014,USA,Center,NE,11805.37,4773.7732,5317
Food,"Starchy Foods",2014,USA,Center,OK,11812.37,4738.7732,5324
Food,"Starchy Foods",2014,USA,Center,SD,11808.37,4749.7732,5320
Food,"Starchy Foods",2014,USA,Center,TX,11786.37,4769.7732,5298
Food,"Starchy Foods",2014,USA,Center,WI,11808.37,4758.7732,5320
Food,"Starchy Foods",2014,USA,CenterWest,AZ,11804.37,4753.7732,5316
Food,"Starchy Foods",2014,USA,CenterWest,ID,11806.37,4772.7732,5318
Food,"Starchy Foods",2014,USA,CenterWest,MT,11808.37,4758.7732,5320
Food,"Starchy Foods",2014,USA,CenterWest,NM,11812.37,4760.7732,5324
Food,"Starchy Foods",2014,USA,CenterWest,NV,11809.37,4776.7732,5321
Food,"Starchy Foods",2014,USA,CenterWest,UT,11800.37,4742.7732,5312
Food,"Starchy Foods",2014,USA,CenterWest,WY,11815.37,4745.7732,5327
Food,"Starchy Foods",2014,USA,EastCost,AL,11813.37,4754.7732,5325
Food,"Starchy Foods",2014,USA,EastCost,CT,11808.37,4750.7732,5320
Food,"Starchy Foods",2014,USA,EastCost,DE,11794.37,4774.7732,5306
Food,"Starchy Foods",2014,USA,EastCost,FL,11814.37,4753.7732,5326
Food,"Starchy Foods",2014,USA,EastCost,GA,11812.37,4755.7732,5324
Food,"Starchy Foods",2014,USA,EastCost,MA,11787.37,4753.7732,5299
Food,"Starchy Foods",2014,USA,EastCost,MD,11806.37,4779.7732,5318
Food,"Starchy Foods",2014,USA,EastCost,ME,11804.37,4746.7732,5316
Food,"Starchy Foods",2014,USA,EastCost,MS,11809.37,4774.7732,5321
Food,"Starchy Foods",2014,USA,EastCost,NC,11815.37,4770.7732,5327
Food,"Starchy Foods",2014,USA,EastCost,NH,11803.37,4751.7732,5315
Food,"Starchy Foods",2014,USA,EastCost,NJ,11794.37,4783.7732,5306
Food,"Starchy Foods",2014,USA,EastCost,NY,11805.37,4759.7732,5317
Food,"Starchy Foods",2014,USA,EastCost,OH,11804.37,4761.7732,5316
Food,"Starchy Foods",2014,USA,EastCost,PA,11815.37,4728.7732,5327
Food,"Starchy Foods",2014,USA,EastCost,RI,11783.37,4744.7732,5295
Food,"Starchy Foods",2014,USA,EastCost,SC,11820.37,4752.7732,5332
Food,"Starchy Foods",2014,USA,EastCost,TN,11812.37,4768.7732,5324
Food,"Starchy Foods",2014,USA,EastCost,VA,11811.37,4763.7732,5323
Food,"Starchy Foods",2014,USA,EastCost,VT,11799.37,4759.7732,5311
Food,"Starchy Foods",2014,USA,EastCost,WV,11796.37,4754.7732,5308
Food,"Starchy Foods",2014,USA,WestCoast,CA,11792.37,4765.7732,5304
Food,"Starchy Foods",2014,USA,WestCoast,OR,11804.37,4763.7732,5316
Food,"Starchy Foods",2014,USA,WestCoast,WA,11819.37,4749.7732,5331
Food,"Starchy Foods",2015,USA,Center,AR,24672.31,9899.346599999999,11000
Food,"Starchy Foods",2015,USA,Center,CO,24687.31,9926.346599999999,11015
Food,"Starchy Foods",2015,USA,Center,IA,24686.31,9914.346599999999,11014
Food,"Starchy Foods",2015,USA,Center,IL,24668.31,9896.346599999999,10996
Food,"Starchy Foods",2015,USA,Center,IN,24678.31,9906.346599999999,11006
Food,"Starchy Foods",2015,USA,Center,KS,24682.31,9917.346599999999,11010
Food,"Starchy Foods",2015,USA,Center,KY,24673.31,9885.346599999999,11001
Food,"Starchy Foods",2015,USA,Center,LA,24664.31,9914.346599999999,10992
Food,"Starchy Foods",2015,USA,Center,MI,24683.31,9906.346599999999,11011
Food,"Starchy Foods",2015,USA,Center,MN,24656.31,9896.346599999999,10984
Food,"Starchy Foods",2015,USA,Center,MO,24678.31,9895.346599999999,11006
Food,"Starchy Foods",2015,USA,Center,ND,24689.31,9879.346599999999,11017
Food,"Starchy Foods",2015,USA,Center,NE,24687.31,9906.346599999999,11015
Food,"Starchy Foods",2015,USA,Center,OK,24689.31,9927.346599999999,11017
Food,"Starchy Foods",2015,USA,Center,SD,24674.31,9889.346599999999,11002
Food,"Starchy Foods",2015,USA,Center,TX,24659.31,9903.346599999999,10987
Food,"Starchy Foods",2015,USA,Center,WI,24687.31,9927.346599999999,11015
Food,"Starchy Foods",2015,USA,CenterWest,AZ,24680.31,9886.346599999999,11008
Food,"Starchy Foods",2015,USA,CenterWest,ID,24645.31,9888.346599999999,10973
Food,"Starchy Foods",2015,USA,CenterWest,MT,24683.31,9916.346599999999,11011
Food,"Starchy Foods",2015,USA,CenterWest,NM,24667.31,9883.346599999999,10995
Food,"Starchy Foods",2015,USA,CenterWest,NV,24695.31,9880.346599999999,11023
Food,"Starchy Foods",2015,USA,CenterWest,UT,24685.31,9914.346599999999,11013
Food,"Starchy Foods",2015,USA,CenterWest,WY,24647.31,9899.346599999999,10975
Food,"Starchy Foods",2015,USA,EastCost,AL,24684.31,9908.346599999999,11012
Food,"Starchy Foods",2015,USA,EastCost,CT,24667.31,9900.346599999999,10995
Food,"Starchy Foods",2015,USA,EastCost,DE,24683.31,9907.346599999999,11011
Food,"Starchy Foods",2015,USA,EastCost,FL,24661.31,9893.346599999999,10989
Food,"Starchy Foods",2015,USA,EastCost,GA,24669.31,9896.346599999999,10997
Food,"Starchy Foods",2015,USA,EastCost,MA,24659.31,9920.346599999999,10987
Food,"Starchy Foods",2015,USA,EastCost,MD,24685.31,9920.346599999999,11013
Food,"Starchy Foods",2015,USA,EastCost,ME,24662.31,9871.346599999999,10990
Food,"Starchy Foods",2015,USA,EastCost,MS,24689.31,9898.346599999999,11017
Food,"Starchy Foods",2015,USA,EastCost,NC,24680.31,9924.346599999999,11008
Food,"Starchy Foods",2015,USA,EastCost,NH,24705.31,9914.346599999999,11033
Food,"Starchy Foods",2015,USA,EastCost,NJ,24678.31,9901.346599999999,11006
Food,"Starchy Foods",2015,USA,EastCost,NY,24675.31,9902.346599999999,11003
Food,"Starchy Foods",2015,USA,EastCost,OH,24689.31,9891.346599999999,11017
Food,"Starchy Foods",2015,USA,EastCost,PA,24630.31,9900.346599999999,10958
Food,"Starchy Foods",2015,USA,EastCost,RI,24702.31,9894.346599999999,11030
Food,"Starchy Foods",2015,USA,EastCost,SC,24667.31,9887.346599999999,10995
Food,"Starchy Foods",2015,USA,EastCost,TN,24649.31,9884.346599999999,10977
Food,"Starchy Foods",2015,USA,EastCost,VA,24658.31,9887.346599999999,10986
Food,"Starchy Foods",2015,USA,EastCost,VT,24682.31,9894.346599999999,11010
Food,"Starchy Foods",2015,USA,EastCost,WV,24677.31,9905.346599999999,11005
Food,"Starchy Foods",2015,USA,WestCoast,CA,24692.31,9915.346599999999,11020
Food,"Starchy Foods",2015,USA,WestCoast,OR,24667.31,9905.346599999999,10995
Food,"Starchy Foods",2015,USA,WestCoast,WA,24676.31,9877.346599999999,11004
Non-Consumable,Carousel,2014,USA,Center,AR,1560.11,638.968,901
Non-Consumable,Carousel,2014,USA,Center,CO,1539.11,621.968,880
Non-Consumable,Carousel,2014,USA,Center,IA,1571.11,637.968,912
Non-Consumable,Carousel,2014,USA,Center,IL,1537.11,639.968,878
Non-Consumable,Carousel,2014,USA,Center,IN,1566.11,661.968,907
Non-Consumable,Carousel,2014,USA,Center,KS,1526.11,631.968,867
Non-Consumable,Carousel,2014,USA,Center,KY,1566.11,624.968,907
Non-Consumable,Carousel,2014,USA,Center,LA,1548.11,659.968,889
Non-Consumable,Carousel,2014,USA,Center,MI,1545.11,654.968,886
Non-Consumable,Carousel,2014,USA,Center,MN,1542.11,634.968,883
Non-Consumable,Carousel,2014,USA,Center,MO,1532.11,627.968,873
Non-Consumable,Carousel,2014,USA,Center,ND,1546.11,624.968,887
Non-Consumable,Carousel,2014,USA,Center,NE,1534.11,633.968,875
Non-Consumable,Carousel,2014,USA,Center,OK,1548.11,630.968,889
Non-Consumable,Carousel,2014,USA,Center,SD,1538.11,647.968,879
Non-Consumable,Carousel,2014,USA,Center,TX,1558.11,646.968,899
Non-Consumable,Carousel,2014,USA,Center,WI,1555.11,656.968,896
Non-Consumable,Carousel,2014,USA,CenterWest,AZ,1546.11,644.968,887
Non-Consumable,Carousel,2014,USA,CenterWest,ID,1547.11,634.968,888
Non-Consumable,Carousel,2014,USA,CenterWest,MT,1562.11,627.968,903
Non-Consumable,Carousel,2014,USA,CenterWest,NM,1545.11,615.968,886
Non-Consumable,Carousel,2014,USA,CenterWest,NV,1545.11,641.968,886
Non-Consumable,Carousel,2014,USA,CenterWest,UT,1574.11,650.968,915
Non-Consumable,Carousel,2014,USA,CenterWest,WY,1521.11,655.968,862
Non-Consumable,Carousel,2014,USA,EastCost,AL,1539.11,638.968,880
Non-Consumable,Carousel,2014,USA,EastCost,CT,1562.11,669.968,903
Non-Consumable,Carousel,2014,USA,EastCost,DE,1522.11,640.968,863
Non-Consumable,Carousel,2014,USA,EastCost,FL,1540.11,637.968,881
Non-Consumable,Carousel,2014,USA,EastCost,GA,1553.11,642.968,894
Non-Consumable,Carousel,2014,USA,EastCost,MA,1568.11,669.968,909
Non-Consumable,Carousel,2014,USA,EastCost,MD,1540.11,672.968,881
Non-Consumable,Carousel,2014,USA,EastCost,ME,1532.11,619.968,873
Non-Consumable,Carousel,2014,USA,EastCost,MS,1541.11,649.968,882
Non-Consumable,Carousel,2014,USA,EastCost,NC,1548.11,660.968,889
Non-Consumable,Carousel,2014,USA,EastCost,NH,1580.11,648.968,921
Non-Consumable,Carousel,2014,USA,EastCost,NJ,1539.11,642.968,880
Non-Consumable,Carousel,2014,USA,EastCost,NY,1533.11,651.968,874
Non-Consumable,Carousel,2014,USA,EastCost,OH,1524.11,644.968,865
Non-Consumable,Carousel,2014,USA,EastCost,PA,1538.11,655.968,879
Non-Consumable,Carousel,2014,USA,EastCost,RI,1535.11,638.968,876
Non-Consumable,Carousel,2014,USA,EastCost,SC,1543.11,638.968,884
Non-Consumable,Carousel,2014,USA,EastCost,TN,1543.11,636.968,884
Non-Consumable,Carousel,2014,USA,EastCost,VA,1556.11,666.968,897
Non-Consumable,Carousel,2014,USA,EastCost,VT,1544.11,649.968,885
Non-Consumable,Carousel,2014,USA,EastCost,WV,1550.11,632.968,891
Non-Consumable,Carousel,2014,USA,WestCoast,CA,1555.11,636.968,896
Non-Consumable,Carousel,2014,USA,WestCoast,OR,1565.11,624.968,906
Non-Consumable,Carousel,2014,USA,WestCoast,WA,1561.11,621.968,902
Non-Consumable,Carousel,2015,USA,Center,AR,3412.5400000000004,1406.0475000000001,1867
Non-Consumable,Carousel,2015,USA,Center,CO,3418.5400000000004,1378.0475000000001,1873
